n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"D/A&M1,5",3.444,0.5,0.29036004645760743,1.722,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,D,2.98,0.55,0.33557046979865773,1.639,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,D/A&LDEMP,3.045,0.5,0.3284072249589491,1.5225,2023-03-13,2023W11
10.0,2690586_1,2023-03-13 16:30:00,Chindia Targoviste,Voluntari,D,2.82,0.5272727272727272,0.3546099290780142,1.4869090909090907,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"D/A&M2,5",2.0475,0.7,0.48840048840048844,1.4332499999999997,2023-03-13,2023W11
10.0,2690586_1,2023-03-13 16:30:00,Chindia Targoviste,Voluntari,"H/D&P1,5",1.9110000000000003,0.7136363636363636,0.5232862375719518,1.363759090909091,2023-03-13,2023W11
10.0,2686142_1,2023-03-13 20:45:00,Milan AC,Salernitana,H/A&LDEM,2.709,0.5,0.36913990402362495,1.3545,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"D/A&M3,5",1.7429999999999999,0.75,0.5737234652897304,1.3072499999999998,2023-03-13,2023W11
10.0,2662076_1,2023-03-13 21:00:00,Racing Santander,Huesca,"H/D&P1,5",1.974,0.6499999999999999,0.5065856129685917,1.2830999999999997,2023-03-13,2023W11
10.0,2690586_1,2023-03-13 16:30:00,Chindia Targoviste,Voluntari,LDEM,1.9,0.6681818181818182,0.5263157894736842,1.2695454545454548,2023-03-13,2023W11
10.0,2686142_1,2023-03-13 20:45:00,Milan AC,Salernitana,LDEM,2.11,0.6,0.47393364928909953,1.266,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"H/D&M2,5",1.7955,0.7,0.556947925368978,1.25685,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,D/A,1.52,0.8,0.6578947368421053,1.216,2023-03-13,2023W11
10.0,2690586_1,2023-03-13 16:30:00,Chindia Targoviste,Voluntari,"D/A&P1,5",2.2575,0.5272727272727272,0.44296788482835,1.1903181818181816,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"M1,5",2.15,0.55,0.46511627906976744,1.1825,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,H/D&LDEMP,2.3415,0.5,0.42707666026051677,1.17075,2023-03-13,2023W11
10.0,2662076_1,2023-03-13 21:00:00,Racing Santander,Huesca,"H/D&M3,5",1.4595,0.8,0.6851661527920521,1.1676,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"D/A&M4,5",1.533,0.75,0.6523157208088716,1.1497499999999998,2023-03-13,2023W11
10.0,2657672_1,2023-03-13 20:45:00,Metz,Le Havre,"M2,5",1.35,0.8500000000000001,0.7407407407407407,1.1475000000000002,2023-03-13,2023W11
10.0,2690586_1,2023-03-13 16:30:00,Chindia Targoviste,Voluntari,"P1,5",1.39,0.8090909090909091,0.7194244604316548,1.1246363636363634,2023-03-13,2023W11
10.0,2662076_1,2023-03-13 21:00:00,Racing Santander,Huesca,LDEM,2.03,0.55,0.4926108374384237,1.1165,2023-03-13,2023W11
10.0,2662076_1,2023-03-13 21:00:00,Racing Santander,Huesca,"H/D&M4,5",1.302,0.85,0.7680491551459293,1.1067,2023-03-13,2023W11
