IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,D/A&LDEM,5.8275,0.5,0.1716001716001716,2.91375,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,D,5.670000000000001,0.5,0.17636684303350966,2.8350000000000004,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,"D/A&P1,5",4.7,0.5,0.2127659574468085,2.35,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,D/A,3.3390000000000004,0.6363636363636364,0.2994908655286013,2.124818181818182,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,"D/A&M4,5",3.48,0.5454545454545454,0.28735632183908044,1.8981818181818182,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,"H/D&M3,5",1.36,1.0,0.7352941176470588,1.36,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,D/A,2.3939999999999997,0.5459558823529411,0.41771094402673353,1.3070183823529409,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,H/A&LDEMP,2.2995,0.5454545454545454,0.4348771472059143,1.2542727272727272,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H/D&LDEMP,1.848,0.6785714285714286,0.5411255411255411,1.254,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H,1.6590000000000003,0.75,0.6027727546714887,1.2442500000000003,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,"M3,5",1.24,1.0,0.8064516129032259,1.24,2023-02-27,2023W9
2670864_1,2023-02-27 20:45:00,Amiens,Bordeaux,H/A&LDEMP,2.3310000000000004,0.5227272727272727,0.42900042900042895,1.2184772727272728,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,"H/D&M2,5",1.8,0.6666666666666666,0.5555555555555556,1.2,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,D/A,1.6905000000000001,0.7013888888888888,0.5915409642117716,1.1856979166666668,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,H/A,1.302,0.9090909090909092,0.7680491551459293,1.1836363636363638,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/A&M3,5",1.6,0.7386363636363636,0.625,1.1818181818181819,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H/D&LDEM,2.3625000000000003,0.5,0.42328042328042326,1.1812500000000001,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,"H/D&M4,5",1.17,1.0,0.8547008547008548,1.17,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,LDEMP,1.827,0.6363636363636364,0.5473453749315819,1.1626363636363635,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/D&M3,5",1.88,0.6174242424242424,0.5319148936170213,1.1607575757575759,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,H/D,1.1550000000000002,1.0,0.8658008658008656,1.1550000000000002,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,"H/A&P2,5",2.1,0.5454545454545454,0.47619047619047616,1.1454545454545455,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,LDEM,2.1,0.5454545454545454,0.47619047619047616,1.1454545454545455,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,H/D&LDEM,2.289,0.5,0.436871996505024,1.1445,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H/D,1.1864999999999999,0.9642857142857143,0.8428150021070376,1.1441249999999998,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&M4,5",1.33,0.8590909090909091,0.7518796992481203,1.1425909090909092,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,H/A&LDEMP,1.7010000000000003,0.6636363636363636,0.5878894767783656,1.1288454545454547,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"M4,5",1.18,0.95,0.8474576271186441,1.1209999999999998,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"M3,5",1.48,0.7545454545454545,0.6756756756756757,1.1167272727272728,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&M3,5",1.68,0.6636363636363636,0.5952380952380952,1.1149090909090908,2023-02-27,2023W9
2648890_1,2023-02-27 23:00:00,Atlético Nacional,Atlético Huila,"M2,5",1.67,0.6666666666666666,0.5988023952095809,1.113333333333333,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"M3,5",1.21,0.9166666666666667,0.8264462809917356,1.1091666666666666,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,"D/A&P1,5",1.9,0.5833333333333333,0.5263157894736842,1.1083333333333332,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,H/A,1.344,0.821969696969697,0.744047619047619,1.104727272727273,2023-02-27,2023W9
