n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2776137_1,2023-05-06 16:15:00,Palermo,SPAL,"M0,5",10.8,0.25,0.09259259259259259,2.7,2023-05-06,2023W18
10.0,2745224_1,2023-05-06 18:30:00,Werder Breme,Bayern Munich,H,8.0,0.33636363636363636,0.125,2.690909090909091,2023-05-06,2023W18
10.0,2783202_1,2023-05-06 15:30:00,Augsbourg,Union Berlin,"H/D&P4,5",17.325,0.15000000000000002,0.05772005772005772,2.5987500000000003,2023-05-06,2023W18
10.0,2737706_1,2023-05-06 18:45:00,Sp. Rotterdam,PSV Eindhoven,"H/D&P3,5",6.982500000000001,0.35,0.14321518080916576,2.4438750000000002,2023-05-06,2023W18
10.0,2761666_1,2023-05-06 21:30:00,Benfica,Braga,A,5.25,0.45,0.19047619047619047,2.3625000000000003,2023-05-06,2023W18
10.0,2776137_1,2023-05-06 16:15:00,Palermo,SPAL,"D/A&M1,5",5.5125,0.4,0.18140589569160998,2.205,2023-05-06,2023W18
10.0,2784138_1,2023-05-06 19:00:00,Reims,Lille,"H/D&M1,5",6.2475000000000005,0.35,0.16006402561024408,2.1866250000000003,2023-05-06,2023W18
10.0,2737706_1,2023-05-06 18:45:00,Sp. Rotterdam,PSV Eindhoven,H,5.25,0.4,0.19047619047619047,2.1,2023-05-06,2023W18
10.0,2784018_1,2023-05-06 18:30:00,Liverpool,Brentford,"M0,5",21.0,0.1,0.047619047619047616,2.1,2023-05-06,2023W18
10.0,2761665_1,2023-05-06 19:00:00,Boavista,Estoril,"H/D&P4,5",10.395000000000001,0.2,0.09620009620009619,2.079,2023-05-06,2023W18
10.0,2737759_1,2023-05-06 17:00:00,TSV Hartberg,WSG Swarovski Tirol,"D/A&P4,5",8.137500000000001,0.25,0.12288786482334868,2.0343750000000003,2023-05-06,2023W18
10.0,2761665_1,2023-05-06 19:00:00,Boavista,Estoril,"H/A&P4,5",8.0325,0.25,0.12449424214130095,2.008125,2023-05-06,2023W18
10.0,2784018_1,2023-05-06 18:30:00,Liverpool,Brentford,D/A&LDEMP,7.9799999999999995,0.25,0.12531328320802007,1.9949999999999997,2023-05-06,2023W18
10.0,2761666_1,2023-05-06 21:30:00,Benfica,Braga,"D/A&P2,5",4.9350000000000005,0.4,0.20263424518743667,1.9740000000000002,2023-05-06,2023W18
10.0,2772681_1,2023-05-06 19:00:00,Annecy,Dijon,H,3.18,0.6181818181818182,0.31446540880503143,1.965818181818182,2023-05-06,2023W18
10.0,2660224_1,2023-05-06 18:30:00,Leganes,Huesca,"D/A&P3,5",9.8175,0.2,0.10185892538833714,1.9635000000000002,2023-05-06,2023W18
10.0,2761665_1,2023-05-06 19:00:00,Boavista,Estoril,"P4,5",7.85,0.25,0.12738853503184713,1.9625,2023-05-06,2023W18
10.0,2784138_1,2023-05-06 19:00:00,Reims,Lille,H/D&LDEMP,4.357500000000001,0.45,0.2294893861158921,1.9608750000000004,2023-05-06,2023W18
10.0,2737706_1,2023-05-06 18:45:00,Sp. Rotterdam,PSV Eindhoven,"H/D&P2,5",4.83,0.4,0.20703933747412007,1.9320000000000002,2023-05-06,2023W18
10.0,2737703_1,2023-05-06 20:00:00,NEC Nijmegen,Heerenveen,"D/A&P4,5",9.66,0.2,0.10351966873706003,1.9320000000000002,2023-05-06,2023W18
10.0,2745224_1,2023-05-06 18:30:00,Werder Breme,Bayern Munich,"H/D&P2,5",5.775,0.3318181818181818,0.17316017316017315,1.91625,2023-05-06,2023W18
10.0,2737703_1,2023-05-06 20:00:00,NEC Nijmegen,Heerenveen,"P5,5",9.55,0.2,0.10471204188481674,1.9100000000000004,2023-05-06,2023W18
10.0,2772678_1,2023-05-06 19:00:00,Saint-Etienne,Guingamp,D/A&LDEM,3.7275,0.5,0.2682763246143528,1.8637499999999998,2023-05-06,2023W18
10.0,2795291_1,2023-05-06 15:30:00,Hapoel Haifa,Sektzia Nes Tziona,D,3.65,0.5,0.273972602739726,1.8250000000000002,2023-05-06,2023W18
10.0,2772681_1,2023-05-06 19:00:00,Annecy,Dijon,"H/D&P2,5",4.2,0.42272727272727273,0.23809523809523808,1.7754545454545456,2023-05-06,2023W18
10.0,2791442_1,2023-05-06 16:00:00,Hibernian,St Mirren,"H/A&P3,5",4.2525,0.41666666666666663,0.23515579071134624,1.771875,2023-05-06,2023W18
10.0,2745221_1,2023-05-06 15:30:00,Fribourg,RB Leipzig,H,3.85,0.44999999999999996,0.2597402597402597,1.7325,2023-05-06,2023W18
10.0,2776137_1,2023-05-06 16:15:00,Palermo,SPAL,D/A&LDEMP,4.305,0.4,0.23228803716608595,1.722,2023-05-06,2023W18
10.0,2756992_1,2023-05-06 15:30:00,Borussia Monchengladbach,Bochum,"M0,5",17.2,0.1,0.05813953488372093,1.7200000000000002,2023-05-06,2023W18
10.0,2737706_1,2023-05-06 18:45:00,Sp. Rotterdam,PSV Eindhoven,H/D,2.45,0.7,0.4081632653061224,1.715,2023-05-06,2023W18
10.0,2776103_1,2023-05-06 14:00:00,Reggina,Come,D/A&LDEMP,3.0975,0.55,0.3228410008071025,1.7036250000000002,2023-05-06,2023W18
10.0,2784019_1,2023-05-06 16:00:00,Tottenham,Crystal Palace,"H/A&M2,5",2.9925,0.5681818181818181,0.3341687552213868,1.7002840909090908,2023-05-06,2023W18
10.0,2745223_1,2023-05-06 15:30:00,Hertha BSC,Stuttgart,"H/A&P4,5",5.775,0.2909090909090909,0.17316017316017315,1.68,2023-05-06,2023W18
10.0,2784138_1,2023-05-06 19:00:00,Reims,Lille,H,3.35,0.5,0.29850746268656714,1.675,2023-05-06,2023W18
10.0,2784020_1,2023-05-06 16:00:00,Manchester City,Leeds United,"D/A&P4,5",36.75,0.045454545454545456,0.027210884353741496,1.6704545454545456,2023-05-06,2023W18
10.0,2784021_1,2023-05-06 16:00:00,Wolverhampton,Aston Villa,"H/A&M2,5",2.6460000000000004,0.6272727272727273,0.37792894935752075,1.6597636363636366,2023-05-06,2023W18
10.0,2784201_1,2023-05-06 13:00:00,Hansa Rostock,Jahn Regensburg,"P5,5",16.5,0.1,0.06060606060606061,1.6500000000000001,2023-05-06,2023W18
10.0,2791442_1,2023-05-06 16:00:00,Hibernian,St Mirren,"D/A&P3,5",6.772500000000001,0.24166666666666667,0.14765596160944996,1.6366875000000003,2023-05-06,2023W18
10.0,2776103_1,2023-05-06 14:00:00,Reggina,Come,"M0,5",8.05,0.2,0.12422360248447203,1.6100000000000003,2023-05-06,2023W18
10.0,2791442_1,2023-05-06 16:00:00,Hibernian,St Mirren,"P5,5",17.5,0.09166666666666667,0.05714285714285714,1.6041666666666667,2023-05-06,2023W18
10.0,2772681_1,2023-05-06 19:00:00,Annecy,Dijon,"H/D&P1,5",2.2470000000000003,0.7136363636363636,0.4450378282153982,1.6035409090909094,2023-05-06,2023W18
