n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"M0,5",12.0,0.14090909090909093,0.08333333333333333,1.6909090909090911,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"P5,5",10.2,0.14090909090909093,0.09803921568627452,1.4372727272727273,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,D/A&LDEMP,3.591,0.3318181818181818,0.278473962684489,1.191559090909091,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/A&P1,5",1.512,0.7681818181818182,0.6613756613756614,1.1614909090909091,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/A&P4,5",4.9350000000000005,0.2318181818181818,0.20263424518743667,1.1440227272727272,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,A,3.95,0.2863636363636364,0.2531645569620253,1.1311363636363638,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"D/A&M2,5",2.625,0.42727272727272725,0.38095238095238093,1.121590909090909,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,H/A&LDEM,2.3729999999999998,0.46818181818181814,0.4214075010535188,1.1109954545454543,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"H/A&M2,5",2.919,0.37727272727272726,0.34258307639602603,1.101259090909091,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,H/A,1.18,0.9090909090909092,0.8474576271186441,1.0727272727272728,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/A&P2,5",1.8795000000000002,0.5681818181818181,0.5320563979781856,1.0678977272727272,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"M2,5",1.74,0.6136363636363636,0.5747126436781609,1.0677272727272729,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"P4,5",4.6,0.2318181818181818,0.2173913043478261,1.0663636363636362,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"H/A&P1,5",1.5750000000000002,0.6727272727272727,0.6349206349206349,1.0595454545454546,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"H/D&P4,5",7.245000000000001,0.14545454545454545,0.1380262249827467,1.053818181818182,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/A&P3,5",3.2025,0.32727272727272727,0.312256049960968,1.048090909090909,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"H/D&P1,5",1.6695000000000002,0.6181818181818182,0.5989817310572026,1.0320545454545456,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"D/A&P2,5",4.357500000000001,0.23636363636363636,0.2294893861158921,1.0299545454545456,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,"H/D&M2,5",2.436,0.42272727272727273,0.41050903119868637,1.0297636363636364,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/D&P4,5",5.6175,0.18181818181818182,0.17801513128615934,1.0213636363636363,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"P0,5",1.02,1.0,0.9803921568627451,1.02,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"P1,5",1.17,0.8590909090909091,0.8547008547008548,1.0051363636363635,2023-05-17,2023W20
10.0,2646318_1,2023-05-17 19:00:00,Ankaragucu,Antalyaspor,H/D,1.32,0.759090909090909,0.7575757575757576,1.002,2023-05-17,2023W20
10.0,2646319_1,2023-05-17 16:00:00,Istanbul Basaksehir,Umraniyespor,"H/A&M3,5",1.722,0.5818181818181818,0.5807200929152149,1.001890909090909,2023-05-17,2023W20
