IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/D&P4,5",12.075000000000001,0.525,0.08281573498964803,6.339375,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/A&P4,5",9.03,0.6950000000000001,0.1107419712070875,6.27585,2023-02-26,2023W8
2659752_1,2023-02-26 17:30:00,Bayern Munich,Union Berlin,A,9.03,0.51,0.1107419712070875,4.6053,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/A&P3,5",5.25,0.81,0.19047619047619047,4.2525,2023-02-26,2023W8
2648401_1,2023-02-26 18:30:00,Almeria,Barcelona,H,7.035,0.525,0.1421464108031272,3.6933750000000005,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/D&P3,5",5.197500000000001,0.61,0.19240019240019238,3.170475,2023-02-26,2023W8
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,D,4.074,0.7250000000000001,0.2454590083456063,2.95365,2023-02-25,2023W8
2627796_1,2023-02-25 18:30:00,Real Madrid,Atletico Madrid,A,4.8825,0.595,0.20481310803891448,2.9050875,2023-02-25,2023W8
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,"H/D&P3,5",5.5125,0.525,0.18140589569160998,2.8940625,2023-02-25,2023W8
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,H,4.9350000000000005,0.555,0.20263424518743667,2.7389250000000005,2023-02-25,2023W8
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,"H/D&P2,5",4.7775,0.54,0.20931449502878074,2.57985,2023-02-25,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M3,5",4.4625,0.5700000000000001,0.22408963585434172,2.5436250000000005,2023-02-25,2023W8
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,"H/D&P2,5",3.549,0.6950000000000001,0.2817695125387433,2.466555,2023-02-25,2023W8
2662518_1,2023-02-25 19:30:00,Olympiakos,Panathinaikos,A,3.9060000000000006,0.61,0.2560163850486431,2.38266,2023-02-25,2023W8
2672290_1,2023-02-25 20:00:00,AZ Alkmaar,SC Cambuur,D/A,3.9899999999999998,0.585,0.25062656641604014,2.3341499999999993,2023-02-25,2023W8
2648418_1,2023-02-26 21:00:00,Real Oviedo,Albacete,"H/A&M1,5",2.919,0.795,0.34258307639602603,2.320605,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/A&P2,5",2.52,0.9099999999999999,0.3968253968253968,2.2932,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,A,3.654,0.625,0.27367268746579093,2.28375,2023-02-26,2023W8
2634427_1,2023-02-26 15:00:00,AC Ajaccio,Troyes,"H/D&P2,5",3.1710000000000003,0.6950000000000001,0.315357931251971,2.2038450000000003,2023-02-26,2023W8
2672297_1,2023-02-25 16:00:00,Aberdeen,Livingston,"H/A&P3,5",3.8325,0.5700000000000001,0.2609262883235486,2.1845250000000003,2023-02-25,2023W8
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&M2,5",3.4125,0.64,0.29304029304029305,2.184,2023-02-25,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,H/D,3.7275,0.585,0.2682763246143528,2.1805874999999997,2023-02-25,2023W8
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,"H/D&P1,5",3.696,0.585,0.27056277056277056,2.16216,2023-02-25,2023W8
2668315_1,2023-02-26 16:30:00,Rio Ave,GD Chaves,"H/A&M1,5",3.8325,0.54,0.2609262883235486,2.0695500000000004,2023-02-26,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M4,5",3.57,0.5700000000000001,0.2801120448179272,2.0349000000000004,2023-02-25,2023W8
2673356_1,2023-02-25 19:00:00,Valenciennes,Dijon,D,3.2340000000000004,0.625,0.3092145949288806,2.02125,2023-02-25,2023W8
2674986_1,2023-02-25 16:30:00,Sektzia Nes Tziona,Maccabi Tel-Aviv,H/D,3.444,0.585,0.29036004645760743,2.0147399999999998,2023-02-25,2023W8
2662660_1,2023-02-26 13:30:00,Club Brugge,KAA Gent,D,3.6225000000000005,0.555,0.2760524499654934,2.0104875000000004,2023-02-26,2023W8
2648403_1,2023-02-26 21:00:00,Seville,Osasuna,D,3.6225000000000005,0.555,0.2760524499654934,2.0104875000000004,2023-02-26,2023W8
2674986_1,2023-02-25 16:30:00,Sektzia Nes Tziona,Maccabi Tel-Aviv,"H/D&M4,5",3.591,0.555,0.278473962684489,1.9930050000000004,2023-02-25,2023W8
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,A,3.7590000000000003,0.525,0.2660281989890928,1.9734750000000003,2023-02-25,2023W8
2659566_1,2023-02-25 13:00:00,Kaiserslautern,SpVgg Greuther Furth,"H/D&P2,5",2.94,0.6699999999999999,0.3401360544217687,1.9697999999999998,2023-02-25,2023W8
2634413_1,2023-02-26 17:05:00,Monaco,Nice,"H/A&P3,5",3.7275,0.525,0.2682763246143528,1.9569375,2023-02-26,2023W8
2671884_1,2023-02-25 16:30:00,FC Groningen,Excelsior,A,3.8325,0.51,0.2609262883235486,1.9545750000000002,2023-02-25,2023W8
2672614_1,2023-02-25 18:00:00,FC Sion,St Gallen,H,3.0975,0.625,0.3228410008071025,1.9359375,2023-02-25,2023W8
2648415_1,2023-02-26 16:15:00,Levante,Lugo,"H/D&M1,5",3.024,0.64,0.3306878306878307,1.93536,2023-02-26,2023W8
2634371_1,2023-02-24 21:00:00,Fulham,Wolverhampton,"H/D&P2,5",3.3810000000000002,0.5700000000000001,0.2957704821058858,1.9271700000000005,2023-02-24,2023W8
2649192_1,2023-02-26 12:30:00,Bologna,Inter Milan,"H/D&P1,5",2.8560000000000003,0.6699999999999999,0.35014005602240894,1.9135199999999999,2023-02-26,2023W8
2649167_1,2023-02-25 20:45:00,Lecce,Sassuolo,D,3.444,0.555,0.29036004645760743,1.9114200000000001,2023-02-25,2023W8
2659759_1,2023-02-25 15:30:00,RB Leipzig,Eintracht Frankfurt,"D/A&P1,5",2.625,0.7250000000000001,0.38095238095238093,1.9031250000000004,2023-02-25,2023W8
