n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2759006_1,2023-05-19 19:30:00,SV Ried,SCR Altach,"D/A&P4,5",14.175,0.2,0.07054673721340388,2.8350000000000004,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,"M0,5",11.2,0.25,0.08928571428571429,2.8,2023-05-19,2023W20
10.0,2776157_1,2023-05-19 20:30:00,Cittadella,Come,"M0,5",10.2,0.23636363636363636,0.09803921568627452,2.4109090909090907,2023-05-19,2023W20
10.0,2776152_1,2023-05-19 20:30:00,Palermo,Brescia,"M0,5",11.2,0.2,0.08928571428571429,2.24,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,"D/A&P4,5",22.05,0.1,0.045351473922902494,2.205,2023-05-19,2023W20
10.0,2759006_1,2023-05-19 19:30:00,SV Ried,SCR Altach,"D/A&P3,5",6.09,0.35,0.16420361247947454,2.1315,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,"H/D&M1,5",5.25,0.4,0.19047619047619047,2.1,2023-05-19,2023W20
10.0,2787017_1,2023-05-19 21:00:00,Lyon,Monaco,"M0,5",20.5,0.1,0.04878048780487805,2.05,2023-05-19,2023W20
10.0,2776157_1,2023-05-19 20:30:00,Cittadella,Come,D/A&LDEMP,3.8325,0.5272727272727272,0.2609262883235486,2.0207727272727274,2023-05-19,2023W20
10.0,2776154_1,2023-05-19 20:30:00,Pisa,SPAL,A,5.75,0.35,0.17391304347826086,2.0124999999999997,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,"M0,5",7.9,0.25,0.12658227848101264,1.9750000000000003,2023-05-19,2023W20
10.0,2776157_1,2023-05-19 20:30:00,Cittadella,Come,"D/A&M1,5",5.0925,0.38181818181818183,0.19636720667648502,1.944409090909091,2023-05-19,2023W20
10.0,2776153_1,2023-05-19 20:30:00,Perugia,Benevento,"D/A&P4,5",18.900000000000002,0.1,0.05291005291005291,1.8900000000000001,2023-05-19,2023W20
10.0,2803359_1,2023-05-19 20:30:00,Parme,Venezia,"H/A&M1,5",4.620000000000001,0.4,0.2164502164502164,1.8480000000000005,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,"H/D&M2,5",2.625,0.7,0.38095238095238093,1.8375,2023-05-19,2023W20
10.0,2782646_1,2023-05-19 21:15:00,Maritimo,Vizela,A,4.5,0.4,0.2222222222222222,1.8000000000000003,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,"H/D&M3,5",2.0895,0.8500000000000001,0.4785833931562574,1.7760750000000003,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,"D/A&M1,5",3.9375,0.44999999999999996,0.25396825396825395,1.7718749999999999,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,"D/A&P1,5",2.4675000000000002,0.7,0.40526849037487334,1.72725,2023-05-19,2023W20
10.0,2758880_1,2023-05-19 18:30:00,Darmstadt,Magdeburg,A,5.6,0.3,0.17857142857142858,1.68,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,H/D&LDEMP,3.7275,0.45,0.2682763246143528,1.6773749999999998,2023-05-19,2023W20
10.0,2776154_1,2023-05-19 20:30:00,Pisa,SPAL,"D/A&M1,5",6.6674999999999995,0.25,0.14998125234345708,1.6668749999999999,2023-05-19,2023W20
10.0,2803359_1,2023-05-19 20:30:00,Parme,Venezia,"D/A&M1,5",5.460000000000001,0.3,0.1831501831501831,1.6380000000000003,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,D/A&LDEM,2.961,0.55,0.33772374197906113,1.6285500000000002,2023-05-19,2023W20
10.0,2803359_1,2023-05-19 20:30:00,Parme,Venezia,"H/A&M2,5",2.961,0.55,0.33772374197906113,1.6285500000000002,2023-05-19,2023W20
10.0,2758880_1,2023-05-19 18:30:00,Darmstadt,Magdeburg,"D/A&P2,5",4.620000000000001,0.35,0.2164502164502164,1.6170000000000004,2023-05-19,2023W20
10.0,2797810_1,2023-05-19 20:30:00,Cosenza,Cagliari,D,3.22,0.5,0.3105590062111801,1.61,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,"D/A&M2,5",2.1420000000000003,0.75,0.46685340802987857,1.6065000000000003,2023-05-19,2023W20
10.0,2759006_1,2023-05-19 19:30:00,SV Ried,SCR Altach,"D/A&P2,5",4.011,0.4,0.2493143854400399,1.6044,2023-05-19,2023W20
10.0,2787017_1,2023-05-19 21:00:00,Lyon,Monaco,D,4.0,0.4,0.25,1.6,2023-05-19,2023W20
10.0,2776152_1,2023-05-19 20:30:00,Palermo,Brescia,"H/D&M1,5",4.5675,0.35,0.21893814997263272,1.598625,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,LDEM,1.96,0.8,0.5102040816326531,1.568,2023-05-19,2023W20
10.0,2782646_1,2023-05-19 21:15:00,Maritimo,Vizela,D/A&LDEMP,5.197500000000001,0.30000000000000004,0.19240019240019238,1.5592500000000005,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,D/A&LDEMP,2.8350000000000004,0.55,0.3527336860670193,1.5592500000000005,2023-05-19,2023W20
10.0,2776153_1,2023-05-19 20:30:00,Perugia,Benevento,"M0,5",10.5,0.14545454545454545,0.09523809523809523,1.5272727272727273,2023-05-19,2023W20
10.0,2776153_1,2023-05-19 20:30:00,Perugia,Benevento,D,3.55,0.42727272727272725,0.28169014084507044,1.5168181818181816,2023-05-19,2023W20
10.0,2776157_1,2023-05-19 20:30:00,Cittadella,Come,"D/A&M2,5",2.625,0.5727272727272728,0.38095238095238093,1.5034090909090911,2023-05-19,2023W20
10.0,2787017_1,2023-05-19 21:00:00,Lyon,Monaco,"D/A&M3,5",2.499,0.6,0.4001600640256102,1.4994,2023-05-19,2023W20
10.0,2758880_1,2023-05-19 18:30:00,Darmstadt,Magdeburg,D/A&LDEM,3.3075,0.44999999999999996,0.30234315948601664,1.4883749999999998,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,"D/A&P2,5",4.9350000000000005,0.3,0.20263424518743667,1.4805,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,D,2.95,0.5,0.3389830508474576,1.475,2023-05-19,2023W20
10.0,2776158_1,2023-05-19 20:30:00,Modena,Suditrol,"M2,5",1.55,0.95,0.6451612903225806,1.4725,2023-05-19,2023W20
10.0,2760356_1,2023-05-19 19:00:00,Chindia Targoviste,Voluntari,"P4,5",9.8,0.15,0.1020408163265306,1.4700000000000002,2023-05-19,2023W20
10.0,2803359_1,2023-05-19 20:30:00,Parme,Venezia,"M1,5",3.25,0.45,0.3076923076923077,1.4625,2023-05-19,2023W20
10.0,2776153_1,2023-05-19 20:30:00,Perugia,Benevento,"D/A&P3,5",7.455,0.19545454545454544,0.1341381623071764,1.4571136363636361,2023-05-19,2023W20
