n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/A&M1,5",4.7775,0.385,0.20931449502878074,1.8393375,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/A&M1,5",4.7775,0.385,0.20931449502878074,1.8393375,2026-02-14,2026W7
10,3364902_1,2026-02-15 20:45:00,Lyon,Nice,"D/A&P4,5",18.375,0.0975,0.05442176870748299,1.7915625000000002,2026-02-15,2026W7
10,3364905_1,2026-02-14 17:00:00,Marseille,Strasbourg,"D/A&P4,5",11.55,0.15454545454545454,0.08658008658008658,1.785,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,H/A&LDEMP,2.4045,0.6699999999999999,0.41588687876897484,1.6110149999999999,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,H/A&LDEMP,2.4045,0.6699999999999999,0.41588687876897484,1.6110149999999999,2026-02-14,2026W7
10,3364918_1,2026-02-15 15:00:00,Le Havre,Toulouse,"H/D&M1,5",4.179,0.385,0.2392916965781287,1.6089150000000003,2026-02-15,2026W7
10,3364914_1,2026-02-14 21:05:00,Paris FC,Lens,"H/A&P2,5",2.0475,0.7554545454545454,0.48840048840048844,1.5467931818181815,2026-02-14,2026W7
10,3364914_1,2026-02-14 21:05:00,Paris FC,Lens,"P4,5",5.45,0.2822727272727273,0.18348623853211007,1.538386363636364,2026-02-14,2026W7
10,3364918_1,2026-02-15 15:00:00,Le Havre,Toulouse,D,3.15,0.485,0.31746031746031744,1.52775,2026-02-15,2026W7
10,3364902_1,2026-02-15 20:45:00,Lyon,Nice,H/A&LDEM,2.3100000000000005,0.6416666666666666,0.4329004329004328,1.4822500000000003,2026-02-15,2026W7
10,3364918_1,2026-02-15 15:00:00,Le Havre,Toulouse,"M0,5",8.0,0.185,0.125,1.48,2026-02-15,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/A&M2,5",3.024,0.485,0.3306878306878307,1.46664,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/A&M2,5",3.024,0.485,0.3306878306878307,1.46664,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/D&M1,5",5.1450000000000005,0.28500000000000003,0.1943634596695821,1.4663250000000003,2026-02-14,2026W7
10,3368851_1,2026-02-14 20:00:00,Guingamp,Saint-Etienne,"H/D&M1,5",5.1450000000000005,0.28500000000000003,0.1943634596695821,1.4663250000000003,2026-02-14,2026W7
