n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,H/D&LDEMP,4.515,0.4125,0.221483942414175,1.8624374999999997,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/A&M1,5",4.515,0.395,0.221483942414175,1.783425,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"P5,5",18.2,0.09681818181818182,0.054945054945054944,1.7620909090909092,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"D/A&P2,5",3.57,0.48681818181818176,0.2801120448179272,1.7379409090909088,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,H,3.65,0.4708333333333333,0.273972602739726,1.7185416666666666,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"M0,5",12.8,0.13,0.078125,1.6640000000000001,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/A&M2,5",2.919,0.5033333333333333,0.34258307639602603,1.4692299999999998,2026-02-20,2026W8
10,3372450_1,2026-02-20 20:00:00,Nancy,Grenoble,A,3.18,0.455625,0.31446540880503143,1.4488875,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"H/A&P4,5",4.9350000000000005,0.2866666666666667,0.20263424518743667,1.4147,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"P4,5",4.5,0.2866666666666667,0.2222222222222222,1.29,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"P2,5",1.86,0.6790909090909091,0.5376344086021505,1.263109090909091,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"M1,5",3.18,0.395,0.31446540880503143,1.2561000000000002,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"M2,5",1.67,0.7516666666666667,0.5988023952095809,1.2552833333333333,2026-02-20,2026W8
10,3372451_1,2026-02-20 20:00:00,Dunkerque,Bastia,D,3.25,0.38357142857142856,0.3076923076923077,1.2466071428571428,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,A,2.72,0.4536363636363636,0.3676470588235294,1.2338909090909091,2026-02-20,2026W8
10,3372351_1,2026-02-20 20:00:00,Annecy,Red Star FC,A,2.68,0.46,0.3731343283582089,1.2328000000000001,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"D/A&M2,5",2.4465000000000003,0.5,0.4087471898630696,1.2232500000000002,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/D&M2,5",2.436,0.5,0.41050903119868637,1.218,2026-02-20,2026W8
10,3372351_1,2026-02-20 20:00:00,Annecy,Red Star FC,H/A&LDEMP,2.1734999999999998,0.5599999999999999,0.4600874166091558,1.2171599999999998,2026-02-20,2026W8
10,3372351_1,2026-02-20 20:00:00,Annecy,Red Star FC,D/A&LDEMP,2.8560000000000003,0.425,0.35014005602240894,1.2138,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/D&M3,5",1.9215000000000002,0.6299999999999999,0.5204267499349466,1.2105449999999998,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"M1,5",2.82,0.42454545454545456,0.3546099290780142,1.1972181818181817,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,H/D,1.81,0.6591666666666667,0.5524861878453039,1.1930916666666667,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,H,2.28,0.5186363636363637,0.4385964912280702,1.182490909090909,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,D,3.08,0.38333333333333336,0.3246753246753247,1.1806666666666668,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,LDEMP,1.96,0.6008333333333333,0.5102040816326531,1.1776333333333333,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,H/D&LDEM,2.3415,0.48416666666666663,0.42707666026051677,1.13367625,2026-02-20,2026W8
10,3372351_1,2026-02-20 20:00:00,Annecy,Red Star FC,"M3,5",1.15,0.9650000000000001,0.8695652173913044,1.10975,2026-02-20,2026W8
10,3372450_1,2026-02-20 20:00:00,Nancy,Grenoble,"H/D&M1,5",3.9375,0.27875,0.25396825396825395,1.097578125,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"M3,5",1.25,0.8766666666666667,0.8,1.0958333333333332,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/D&M4,5",1.5750000000000002,0.6950000000000001,0.6349206349206349,1.0946250000000002,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"H/A&P2,5",1.9005,0.5733333333333334,0.5261773217574323,1.08962,2026-02-20,2026W8
10,3372450_1,2026-02-20 20:00:00,Nancy,Grenoble,"M1,5",2.78,0.39125,0.3597122302158274,1.087675,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"H/A&M3,5",1.785,0.6083333333333334,0.5602240896358543,1.0858750000000001,2026-02-20,2026W8
10,3372449_1,2026-02-20 20:00:00,Rodez,Montpellier,"D/A&M3,5",1.9215000000000002,0.565,0.5204267499349466,1.0856474999999999,2026-02-20,2026W8
10,3372351_1,2026-02-20 20:00:00,Annecy,Red Star FC,LDEMP,1.64,0.66,0.6097560975609756,1.0824,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"P4,5",7.05,0.1531818181818182,0.14184397163120568,1.0799318181818183,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,H/A&LDEMP,2.289,0.4708333333333333,0.436871996505024,1.0777375,2026-02-20,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"P2,5",1.58,0.6816666666666668,0.6329113924050632,1.0770333333333335,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,D/A&LDEM,2.5515000000000003,0.4218181818181818,0.39192631785224374,1.076269090909091,2026-02-20,2026W8
