IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD
2667343_1,2023-02-25 16:00:00,Sheffield United,Watford,"H/D&M4,5",1.3335000000000001,0.8500000000000001,0.7499062617172852,0.10009373828271484,2023-02-25
2649167_1,2023-02-25 20:45:00,Lecce,Sassuolo,H/D,1.4280000000000002,0.8,0.7002801120448179,0.09971988795518216,2023-02-25
2659082_1,2023-02-25 19:00:00,Maccabi Haifa,Beitar Jerusalem,"H/A&P1,5",1.4280000000000002,0.8,0.7002801120448179,0.09971988795518216,2023-02-25
2659747_1,2023-02-25 15:30:00,Hoffenheim,Dortmund,"H/A&P1,5",1.4280000000000002,0.8,0.7002801120448179,0.09971988795518216,2023-02-25
2666253_1,2023-02-25 18:15:00,Racing Genk,KV Oostende,"H/D&P2,5",1.533,0.75,0.6523157208088716,0.09768427919112843,2023-02-25
2648416_1,2023-02-25 16:15:00,Racing Santander,FC Andorre,"H/A&M3,5",1.533,0.75,0.6523157208088716,0.09768427919112843,2023-02-25
2634370_1,2023-02-25 16:00:00,Leeds United,Southampton,H/A,1.3230000000000002,0.85,0.7558578987150415,0.09414210128495848,2023-02-25
2652899_1,2023-02-25 16:00:00,Universitatea Cluj,FC Botosani,"D/A&M4,5",1.6485,0.7,0.6066120715802245,0.0933879284197755,2023-02-25
2667337_1,2023-02-25 16:00:00,QPR,Blackburn,D/A,1.6380000000000001,0.7,0.6105006105006104,0.08949938949938951,2023-02-25
2672297_1,2023-02-25 16:00:00,Aberdeen,Livingston,"H/A&P1,5",1.6380000000000001,0.7,0.6105006105006104,0.08949938949938951,2023-02-25
2648416_1,2023-02-25 16:15:00,Racing Santander,FC Andorre,H/A,1.4070000000000003,0.8,0.710732054015636,0.08926794598436405,2023-02-25
2662518_1,2023-02-25 19:30:00,Olympiakos,Panathinaikos,H/A,1.3125,0.8500000000000001,0.7619047619047619,0.08809523809523823,2023-02-25
2649158_1,2023-02-25 14:00:00,Reggina,Modena,H/A,1.3125,0.8500000000000001,0.7619047619047619,0.08809523809523823,2023-02-25
2649155_1,2023-02-25 14:00:00,Ternana,Cittadella,"H/D&M3,5",1.6275000000000002,0.7,0.6144393241167434,0.08556067588325655,2023-02-25
2667345_1,2023-02-25 16:00:00,Birmingham C.,Luton Town,"D/A&M3,5",1.6275000000000002,0.7,0.6144393241167434,0.08556067588325655,2023-02-25
2667337_1,2023-02-25 16:00:00,QPR,Blackburn,"D/A&M4,5",1.6275000000000002,0.7,0.6144393241167434,0.08556067588325655,2023-02-25
2649152_1,2023-02-25 14:00:00,Brescia,Bari,D/A,1.3965,0.8,0.7160759040458288,0.08392409595417127,2023-02-25
2672614_1,2023-02-25 18:00:00,FC Sion,St Gallen,H/A,1.302,0.8500000000000001,0.7680491551459293,0.08195084485407078,2023-02-25
2671884_1,2023-02-25 16:30:00,FC Groningen,Excelsior,H/A,1.302,0.8500000000000001,0.7680491551459293,0.08195084485407078,2023-02-25
2649156_1,2023-02-25 14:00:00,Come,Cosenza,"H/A&M3,5",1.6170000000000002,0.7,0.6184291898577612,0.08157081014223877,2023-02-25
2649155_1,2023-02-25 14:00:00,Ternana,Cittadella,"H/A&M3,5",1.6170000000000002,0.7,0.6184291898577612,0.08157081014223877,2023-02-25
2666253_1,2023-02-25 18:15:00,Racing Genk,KV Oostende,"H/A&P2,5",1.4909999999999999,0.75,0.6706908115358821,0.07930918846411794,2023-02-25
2648405_1,2023-02-25 21:00:00,Valence,Real Sociedad,D/A,1.3860000000000001,0.8,0.7215007215007214,0.07849927849927862,2023-02-25
2667341_1,2023-02-25 16:00:00,West Bromwich,Middlesbrough,H/D,1.3860000000000001,0.8,0.7215007215007214,0.07849927849927862,2023-02-25
2659747_1,2023-02-25 15:30:00,Hoffenheim,Dortmund,"H/A&M4,5",1.6065,0.7,0.6224712107065048,0.07752878929349516,2023-02-25
2652906_1,2023-02-25 19:00:00,Rapid Bucuresti,Chindia Targoviste,H/A,1.2915,0.8500000000000001,0.7742934572202864,0.07570654277971367,2023-02-25
2673541_1,2023-02-25 13:30:00,Coventry City,Sunderland,D/A,1.596,0.7,0.6265664160401002,0.07343358395989974,2023-02-25
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,H/D,1.596,0.7,0.6265664160401002,0.07343358395989974,2023-02-25
2667340_1,2023-02-25 16:00:00,Stoke City,Millwall,"H/A&M3,5",1.5855000000000001,0.7,0.630715862503942,0.069284137496058,2023-02-25
2667345_1,2023-02-25 16:00:00,Birmingham C.,Luton Town,"H/A&M3,5",1.5855000000000001,0.7,0.630715862503942,0.069284137496058,2023-02-25
2666253_1,2023-02-25 18:15:00,Racing Genk,KV Oostende,H,1.3650000000000002,0.8,0.7326007326007324,0.0673992673992676,2023-02-25
2634428_1,2023-02-25 17:00:00,Angers,Lyon,"H/A&P1,5",1.5750000000000002,0.7,0.6349206349206349,0.06507936507936507,2023-02-25
2659566_1,2023-02-25 13:00:00,Kaiserslautern,SpVgg Greuther Furth,"H/D&M4,5",1.4595,0.75,0.6851661527920521,0.06483384720794794,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"H/D&M4,5",1.3545,0.8,0.7382798080472499,0.061720191952750136,2023-02-25
2674990_1,2023-02-25 14:00:00,Hapoel Tel Aviv,Moadon Sport Ashdod,H/D,1.3545,0.8,0.7382798080472499,0.061720191952750136,2023-02-25
2673357_1,2023-02-25 19:00:00,Laval,US Quevilly,"H/A&M4,5",1.4489999999999998,0.75,0.6901311249137336,0.05986887508626637,2023-02-25
2649159_1,2023-02-25 14:00:00,Venezia,Cagliari,"H/D&M4,5",1.4489999999999998,0.75,0.6901311249137336,0.05986887508626637,2023-02-25
2667342_1,2023-02-25 16:00:00,Burnley,Huddersfield,"H/D&P1,5",1.344,0.8,0.744047619047619,0.05595238095238109,2023-02-25
2673351_1,2023-02-25 19:00:00,Guingamp,Caen,D/A,1.4385000000000001,0.75,0.6951685783802571,0.05483142161974286,2023-02-25
2674990_1,2023-02-25 14:00:00,Hapoel Tel Aviv,Moadon Sport Ashdod,"H/D&M4,5",1.4385000000000001,0.75,0.6951685783802571,0.05483142161974286,2023-02-25
2648405_1,2023-02-25 21:00:00,Valence,Real Sociedad,"H/A&M4,5",1.4385000000000001,0.75,0.6951685783802571,0.05483142161974286,2023-02-25
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,"D/A&P1,5",1.4385000000000001,0.75,0.6951685783802571,0.05483142161974286,2023-02-25
2653481_1,2023-02-25 17:00:00,Giresunspor,Kayserispor,"H/A&M4,5",1.47,0.7333333333333334,0.6802721088435374,0.053061224489796,2023-02-25
2672492_1,2023-02-25 16:00:00,Kilmarnock,Motherwell,H/A,1.3335000000000001,0.8,0.7499062617172852,0.050093738282714795,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,D,4.116,0.55,0.24295432458697766,0.3070456754130224,2023-02-25
2672290_1,2023-02-25 20:00:00,AZ Alkmaar,SC Cambuur,D/A,3.9375,0.55,0.25396825396825395,0.2960317460317461,2023-02-25
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,H/D,3.6225000000000005,0.55,0.2760524499654934,0.27394755003450666,2023-02-25
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M3,5",4.41,0.5,0.22675736961451246,0.2732426303854876,2023-02-25
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,"H/D&P1,5",3.4859999999999998,0.55,0.2868617326448652,0.26313826735513485,2023-02-25
2659566_1,2023-02-25 13:00:00,Kaiserslautern,SpVgg Greuther Furth,"H/D&P2,5",2.94,0.6,0.3401360544217687,0.2598639455782313,2023-02-25
2674986_1,2023-02-25 16:30:00,Sektzia Nes Tziona,Maccabi Tel-Aviv,H/D,3.444,0.55,0.29036004645760743,0.2596399535423926,2023-02-25
2649157_1,2023-02-25 16:15:00,Genes,SPAL,"D/A&M2,5",2.8875,0.6,0.3463203463203463,0.25367965367965367,2023-02-25
2648405_1,2023-02-25 21:00:00,Valence,Real Sociedad,A,2.457,0.65,0.407000407000407,0.242999592999593,2023-02-25
2672297_1,2023-02-25 16:00:00,Aberdeen,Livingston,"H/A&P3,5",3.8325,0.5,0.2609262883235486,0.23907371167645142,2023-02-25
2648408_1,2023-02-25 21:00:00,Mirandes,Leganes,H,3.066,0.55,0.3261578604044358,0.22384213959556426,2023-02-25
2673354_1,2023-02-25 19:00:00,Saint-Etienne,Pau,"D/A&P1,5",3.024,0.55,0.3306878306878307,0.21931216931216935,2023-02-25
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M4,5",3.4859999999999998,0.5,0.2868617326448652,0.2131382673551348,2023-02-25
2649158_1,2023-02-25 14:00:00,Reggina,Modena,"H/A&P2,5",2.289,0.6499999999999999,0.436871996505024,0.2131280034949759,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&M2,5",3.4125,0.5,0.29304029304029305,0.20695970695970695,2023-02-25
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,H/D,2.4885,0.6,0.40184850311432585,0.19815149688567413,2023-02-25
2671884_1,2023-02-25 16:30:00,FC Groningen,Excelsior,"H/A&P3,5",3.2760000000000002,0.5,0.3052503052503052,0.19474969474969478,2023-02-25
2649157_1,2023-02-25 16:15:00,Genes,SPAL,"D/A&M3,5",2.457,0.6,0.407000407000407,0.19299959299959296,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&M3,5",2.7825,0.55,0.35938903863432164,0.1906109613656784,2023-02-25
2667339_1,2023-02-25 16:00:00,Preston N. End,Wigan Athletic,D,3.2025,0.5,0.312256049960968,0.187743950039032,2023-02-25
2672298_1,2023-02-25 16:00:00,St Johnstone,St Mirren,"H/A&P2,5",2.415,0.6,0.41407867494824013,0.18592132505175984,2023-02-25
2667341_1,2023-02-25 16:00:00,West Bromwich,Middlesbrough,H,2.3415,0.6,0.42707666026051677,0.1729233397394832,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&P1,5",2.6460000000000004,0.55,0.37792894935752075,0.1720710506424793,2023-02-25
2649163_1,2023-02-25 18:00:00,Empoli,Naples,"H/A&M2,5",3.045,0.5,0.3284072249589491,0.17159277504105092,2023-02-25
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,"H/D&M4,5",2.0895,0.6499999999999999,0.4785833931562574,0.1714166068437425,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,D/A,2.3205,0.6000000000000001,0.43094160741219567,0.16905839258780442,2023-02-25
2659759_1,2023-02-25 15:30:00,RB Leipzig,Eintracht Frankfurt,"D/A&P1,5",2.625,0.55,0.38095238095238093,0.1690476190476191,2023-02-25
2648402_1,2023-02-25 14:00:00,Espanyol,Majorque,"D/A&P1,5",2.604,0.55,0.38402457757296465,0.1659754224270354,2023-02-25
2673354_1,2023-02-25 19:00:00,Saint-Etienne,Pau,"D/A&M2,5",2.9925,0.5,0.3341687552213868,0.16583124477861322,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"H/D&M2,5",2.2995,0.6,0.4348771472059143,0.16512285279408567,2023-02-25
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,"H/D&P1,5",2.5935,0.55,0.385579332947754,0.16442066705224606,2023-02-25
2649157_1,2023-02-25 16:15:00,Genes,SPAL,D/A,2.2785,0.6,0.4388852315119596,0.1611147684880404,2023-02-25
2648407_1,2023-02-25 21:00:00,Sporting Gijon,Tenerife,D,2.919,0.5,0.34258307639602603,0.15741692360397397,2023-02-25
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,H,2.0265,0.65,0.4934616333580064,0.1565383666419936,2023-02-25
2667346_1,2023-02-25 16:00:00,Reading,Blackpool,H,2.0265,0.6499999999999999,0.4934616333580064,0.1565383666419935,2023-02-25
2652906_1,2023-02-25 19:00:00,Rapid Bucuresti,Chindia Targoviste,"H/D&P2,5",2.52,0.55,0.3968253968253968,0.15317460317460324,2023-02-25
2652906_1,2023-02-25 19:00:00,Rapid Bucuresti,Chindia Targoviste,"H/A&P2,5",2.2365,0.6,0.447127207690588,0.15287279230941198,2023-02-25
2653482_1,2023-02-25 17:00:00,Fenerbahce,Konyaspor,D/A,2.499,0.55,0.4001600640256102,0.14983993597438983,2023-02-25
2649156_1,2023-02-25 14:00:00,Come,Cosenza,"H/A&M2,5",2.4885,0.55,0.40184850311432585,0.1481514968856742,2023-02-25
2649158_1,2023-02-25 14:00:00,Reggina,Modena,"H/D&P2,5",2.8350000000000004,0.5,0.3527336860670193,0.14726631393298067,2023-02-25
2634428_1,2023-02-25 17:00:00,Angers,Lyon,"H/A&P2,5",1.9845,0.65,0.5039052658100277,0.14609473418997232,2023-02-25
2627796_1,2023-02-25 18:30:00,Real Madrid,Atletico Madrid,"D/A&M3,5",2.4675000000000002,0.55,0.40526849037487334,0.1447315096251267,2023-02-25
2634376_1,2023-02-25 16:00:00,West Ham,Nottingham Forest,"D/A&M2,5",2.8140000000000005,0.5,0.355366027007818,0.144633972992182,2023-02-25
2673349_1,2023-02-25 19:00:00,Sochaux,Annecy,D/A,2.1945,0.6,0.45568466621098197,0.144315333789018,2023-02-25
2652893_1,2023-02-25 13:30:00,Sepsi Sfantu Gheorghe,Hermannstadt,D/A,1.974,0.6499999999999999,0.5065856129685917,0.14341438703140819,2023-02-25
2673354_1,2023-02-25 19:00:00,Saint-Etienne,Pau,D/A,2.184,0.6,0.45787545787545786,0.14212454212454212,2023-02-25
2634370_1,2023-02-25 16:00:00,Leeds United,Southampton,"H/A&P2,5",2.1734999999999998,0.6,0.4600874166091558,0.13991258339084417,2023-02-25
2634364_1,2023-02-25 16:00:00,Everton,Aston Villa,"H/A&P2,5",2.4255,0.55,0.4122861265718409,0.13771387342815916,2023-02-25
2648416_1,2023-02-25 16:15:00,Racing Santander,FC Andorre,"H/A&M2,5",2.1630000000000003,0.6,0.46232085067036516,0.13767914932963482,2023-02-25
2667337_1,2023-02-25 16:00:00,QPR,Blackburn,"D/A&P1,5",2.1525,0.6,0.4645760743321719,0.13542392566782807,2023-02-25
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,"H/D&M4,5",2.1525,0.6,0.4645760743321719,0.13542392566782807,2023-02-25
2667345_1,2023-02-25 16:00:00,Birmingham C.,Luton Town,A,2.4045,0.55,0.41588687876897484,0.1341131212310252,2023-02-25
2673356_1,2023-02-25 19:00:00,Valenciennes,Dijon,H,2.709,0.5,0.36913990402362495,0.13086009597637505,2023-02-25
2662621_1,2023-02-25 18:15:00,Eupen,Cercle Brugge KSV,"H/D&M3,5",2.1315,0.6,0.46915317851278443,0.13084682148721555,2023-02-25
2673356_1,2023-02-25 19:00:00,Valenciennes,Dijon,"H/D&P1,5",2.1315,0.6,0.46915317851278443,0.13084682148721555,2023-02-25
2633672_1,2023-02-25 20:30:00,FC Zürich,Young Boys,"D/A&M3,5",1.9215000000000002,0.6499999999999999,0.5204267499349466,0.12957325006505327,2023-02-25
2673349_1,2023-02-25 19:00:00,Sochaux,Annecy,"D/A&M4,5",2.121,0.6,0.47147571900047147,0.1285242809995285,2023-02-25
2667340_1,2023-02-25 16:00:00,Stoke City,Millwall,"H/A&M2,5",2.3625000000000003,0.55,0.42328042328042326,0.1267195767195768,2023-02-25
2667345_1,2023-02-25 16:00:00,Birmingham C.,Luton Town,"D/A&P1,5",1.9005,0.65,0.5261773217574323,0.12382267824256776,2023-02-25
2649160_1,2023-02-25 14:00:00,Suditrol,Palermo,"D/A&P1,5",2.0895,0.6,0.4785833931562574,0.12141660684374256,2023-02-25
2648407_1,2023-02-25 21:00:00,Sporting Gijon,Tenerife,"H/D&P1,5",2.0895,0.6,0.4785833931562574,0.12141660684374256,2023-02-25
2634376_1,2023-02-25 16:00:00,West Ham,Nottingham Forest,"D/A&M3,5",2.3310000000000004,0.55,0.42900042900042895,0.1209995709995711,2023-02-25
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,"H/A&P2,5",1.8900000000000001,0.6499999999999999,0.5291005291005291,0.12089947089947084,2023-02-25
2649152_1,2023-02-25 14:00:00,Brescia,Bari,"D/A&P1,5",1.8900000000000001,0.6499999999999999,0.5291005291005291,0.12089947089947084,2023-02-25
2672297_1,2023-02-25 16:00:00,Aberdeen,Livingston,"H/A&P2,5",2.079,0.6,0.481000481000481,0.118999518999519,2023-02-25
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,"H/A&M3,5",1.8795000000000002,0.65,0.5320563979781856,0.11794360202181442,2023-02-25
2659570_1,2023-02-25 20:30:00,Darmstadt,Hamburg SV,"H/A&M3,5",1.8795000000000002,0.6499999999999999,0.5320563979781856,0.11794360202181431,2023-02-25
2652899_1,2023-02-25 16:00:00,Universitatea Cluj,FC Botosani,"D/A&M2,5",2.2995,0.55,0.4348771472059143,0.11512285279408574,2023-02-25
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,"H/D&M3,5",2.5935,0.5,0.385579332947754,0.11442066705224602,2023-02-25
2674987_1,2023-02-25 17:30:00,Bnei Sakhnin,Hapoel Kiryat Shmona,"D/A&M2,5",2.289,0.55,0.436871996505024,0.11312800349497604,2023-02-25
2674986_1,2023-02-25 16:30:00,Sektzia Nes Tziona,Maccabi Tel-Aviv,"H/A&M2,5",2.583,0.5,0.3871467286101432,0.11285327138985679,2023-02-25
2634376_1,2023-02-25 16:00:00,West Ham,Nottingham Forest,"H/A&M2,5",2.5725000000000002,0.5,0.3887269193391642,0.1112730806608358,2023-02-25
2648408_1,2023-02-25 21:00:00,Mirandes,Leganes,"H/D&P1,5",2.2680000000000002,0.55,0.4409171075837742,0.10908289241622582,2023-02-25
2649157_1,2023-02-25 16:15:00,Genes,SPAL,"D/A&M4,5",2.037,0.6,0.4909180166912126,0.10908198330878738,2023-02-25
2673354_1,2023-02-25 19:00:00,Saint-Etienne,Pau,"D/A&M3,5",2.5515000000000003,0.5,0.39192631785224374,0.10807368214775626,2023-02-25
2662621_1,2023-02-25 18:15:00,Eupen,Cercle Brugge KSV,"H/D&P1,5",2.0265,0.6,0.4934616333580064,0.10653836664199356,2023-02-25
2652893_1,2023-02-25 13:30:00,Sepsi Sfantu Gheorghe,Hermannstadt,"D/A&M2,5",2.52,0.5,0.3968253968253968,0.1031746031746032,2023-02-25
2659759_1,2023-02-25 15:30:00,RB Leipzig,Eintracht Frankfurt,D/A,2.2365,0.55,0.447127207690588,0.10287279230941204,2023-02-25
2667339_1,2023-02-25 16:00:00,Preston N. End,Wigan Athletic,"D/A&M3,5",1.827,0.6499999999999999,0.5473453749315819,0.10265462506841805,2023-02-25
2667346_1,2023-02-25 16:00:00,Reading,Blackpool,"H/D&P2,5",2.5095,0.5,0.3984857541342897,0.10151424586571028,2023-02-25
2659747_1,2023-02-25 15:30:00,Hoffenheim,Dortmund,"H/A&M3,5",1.9949999999999999,0.6000000000000001,0.5012531328320803,0.0987468671679198,2023-02-25
