IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
2631339_1,2023-02-25 17:00:00,Sturm Graz,Austria Klagenfurt,"D/A&P3,5",7.5600000000000005,0.5,0.13227513227513227,3.7800000000000002,2023-02-25,2023W8
2627796_1,2023-02-25 18:30:00,Real Madrid,Atletico Madrid,A,4.8825,0.63,0.20481310803891448,3.075975,2023-02-25,2023W8
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,D,4.074,0.7500000000000001,0.2454590083456063,3.0555000000000003,2023-02-25,2023W8
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,"H/D&P3,5",5.5125,0.55,0.18140589569160998,3.0318750000000003,2023-02-25,2023W8
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,H,4.9350000000000005,0.5700000000000001,0.20263424518743667,2.8129500000000003,2023-02-25,2023W8
2634359_1,2023-02-25 20:45:00,Crystal Palace,Liverpool,"H/D&P2,5",4.7775,0.56,0.20931449502878074,2.6754000000000002,2023-02-25,2023W8
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,"H/D&P2,5",3.549,0.7300000000000001,0.2817695125387433,2.59077,2023-02-25,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M3,5",4.4625,0.5800000000000001,0.22408963585434172,2.5882500000000004,2023-02-25,2023W8
2631339_1,2023-02-25 17:00:00,Sturm Graz,Austria Klagenfurt,"D/A&P2,5",5.1450000000000005,0.5,0.1943634596695821,2.5725000000000002,2023-02-25,2023W8
2662518_1,2023-02-25 19:30:00,Olympiakos,Panathinaikos,A,3.9060000000000006,0.64,0.2560163850486431,2.4998400000000003,2023-02-25,2023W8
2672290_1,2023-02-25 20:00:00,AZ Alkmaar,SC Cambuur,D/A,3.9899999999999998,0.5900000000000001,0.25062656641604014,2.3541,2023-02-25,2023W8
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&M2,5",3.4125,0.66,0.29304029304029305,2.25225,2023-02-25,2023W8
2672297_1,2023-02-25 16:00:00,Aberdeen,Livingston,"H/A&P3,5",3.8325,0.5800000000000001,0.2609262883235486,2.22285,2023-02-25,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,H/D,3.7275,0.5900000000000001,0.2682763246143528,2.199225,2023-02-25,2023W8
2662576_1,2023-02-25 18:00:00,Pas Giannina,PAOK Salonika,"H/D&P1,5",3.696,0.5900000000000001,0.27056277056277056,2.1806400000000004,2023-02-25,2023W8
2673356_1,2023-02-25 19:00:00,Valenciennes,Dijon,D,3.2340000000000004,0.65,0.3092145949288806,2.1021000000000005,2023-02-25,2023W8
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/D&M4,5",3.57,0.5800000000000001,0.2801120448179272,2.0706,2023-02-25,2023W8
2671884_1,2023-02-25 16:30:00,FC Groningen,Excelsior,A,3.8325,0.54,0.2609262883235486,2.0695500000000004,2023-02-25,2023W8
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,A,3.7590000000000003,0.55,0.2660281989890928,2.0674500000000005,2023-02-25,2023W8
