n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,"D/A&P4,5",14.91,0.14166666666666666,0.0670690811535882,2.11225,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,"H/D&M1,5",5.775,0.30000000000000004,0.17316017316017315,1.7325000000000004,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,H/D&LDEMP,3.4859999999999998,0.45,0.2868617326448652,1.5687,2023-05-30,2023W22
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,"M0,5",18.5,0.08333333333333333,0.05405405405405406,1.5416666666666665,2023-05-30,2023W22
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,D/A&LDEMP,7.0875,0.21666666666666667,0.14109347442680775,1.5356250000000002,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,"M0,5",14.8,0.1,0.06756756756756756,1.4800000000000002,2023-05-30,2023W22
10.0,2674213_1,2023-05-30 19:00:00,Giresunspor,Trabzonspor,"H/D&P2,5",2.6460000000000004,0.55,0.37792894935752075,1.4553000000000003,2023-05-30,2023W22
10.0,2674213_1,2023-05-30 19:00:00,Giresunspor,Trabzonspor,H,2.42,0.55,0.4132231404958678,1.331,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,LDEMP,2.1,0.6,0.47619047619047616,1.26,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,H/A&LDEMP,2.5095,0.5,0.3984857541342897,1.25475,2023-05-30,2023W22
10.0,2674213_1,2023-05-30 19:00:00,Giresunspor,Trabzonspor,"H/D&P1,5",1.764,0.7,0.5668934240362812,1.2348,2023-05-30,2023W22
