n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,A,2.9,0.5645454545454546,0.3448275862068966,1.637181818181818,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,D/A&LDEMP,2.8350000000000004,0.5509090909090909,0.3527336860670193,1.561827272727273,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&P4,5",17.85,0.085,0.05602240896358543,1.5172500000000002,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&P3,5",6.8775,0.1972727272727273,0.14540167211922936,1.356743181818182,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/D&M1,5",3.57,0.3672727272727273,0.2801120448179272,1.3111636363636365,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&P1,5",2.2260000000000004,0.5781818181818181,0.44923629829290196,1.2870327272727276,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"M0,5",7.0,0.18363636363636365,0.14285714285714285,1.2854545454545456,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&P2,5",4.179,0.2959090909090909,0.2392916965781287,1.236604090909091,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,H/A&LDEMP,2.1105,0.5645454545454546,0.4738213693437574,1.1914731818181818,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,LDEMP,1.59,0.7481818181818183,0.6289308176100629,1.189609090909091,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/A&M2,5",2.436,0.47954545454545455,0.41050903119868637,1.1681727272727274,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/A&P1,5",1.9425000000000001,0.5918181818181818,0.5148005148005148,1.1496068181818182,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,D/A,1.45,0.7754545454545455,0.6896551724137931,1.124409090909091,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,H/A&LDEM,3.2025,0.3390909090909091,0.312256049960968,1.0859386363636363,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&M4,5",1.5225,0.6904545454545454,0.6568144499178982,1.0512170454545455,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/A&M4,5",1.4489999999999998,0.7231818181818181,0.6901311249137336,1.0478904545454544,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/A&M3,5",1.6380000000000001,0.6309090909090909,0.6105006105006104,1.0334290909090909,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&M2,5",2.1315,0.47954545454545455,0.46915317851278443,1.0221511363636364,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"H/A&P3,5",5.565,0.18363636363636365,0.17969451931716082,1.0219363636363636,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"D/A&M3,5",1.764,0.5781818181818181,0.5668934240362812,1.019912727272727,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"M4,5",1.03,0.985,0.970873786407767,1.01455,2026-02-16,2026W8
10,3369818_1,2026-02-16 20:45:00,Bastia,Troyes,"M5,5",1.01,1.0,0.9900990099009901,1.01,2026-02-16,2026W8
