Date,Home,Score,Away,ScoreH,ScoreA,But,Result,Ds,Hs,As,DA,DH,HA,LDEMs,LDEMPs
2022-09-17,Lille,2 - 1,Toulouse,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-31,Lens,5 - 2,Lorient,5,2,7,Home,0,1,0,0,1,1,1,0
2023-08-27,Lens,2 - 1,Stade Rennais,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-07,Lens,3 - 2,Brest,3,2,5,Home,0,1,0,0,1,1,1,0
2023-02-19,Lens,3 - 1,Nantes,3,1,4,Home,0,1,0,0,1,1,1,0
2023-02-01,Lens,0 - 1,Nice,0,1,1,Away,0,0,1,1,0,1,0,1
2023-01-14,Lens,1 - 0,AJ Auxerre,1,0,1,Home,0,1,0,0,1,1,0,1
2023-01-01,Lens,3 - 1,Paris Saint-Germain ,3,1,4,Home,0,1,0,0,1,1,1,0
2022-11-12,Lens,2 - 1,Clermont Foot,2,1,3,Home,0,1,0,0,1,1,1,0
2022-10-28,Lens,3 - 0,Toulouse,3,0,3,Home,0,1,0,0,1,1,0,1
2022-10-15,Lens,1 - 0,Montpellier,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-02,Lens,1 - 0,Lyon,1,0,1,Home,0,1,0,0,1,1,0,1
2022-09-09,Lens,1 - 0,Troyes,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-27,Le Havre AC,1 - 1,SC Amiens,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-08-13,Le Havre AC,1 - 1,Pau,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-07-30,Le Havre AC,0 - 0,Grenoble,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-02-18,Le Havre AC,1 - 0,Niort,1,0,1,Home,0,1,0,0,1,1,0,1
2023-02-03,Le Havre AC,0 - 0,Paris FC,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-13,Le Havre AC,3 - 1,Nimes,3,1,4,Home,0,1,0,0,1,1,1,0
2023-01-10,Le Havre AC,1 - 0,Sochaux,1,0,1,Home,0,1,0,0,1,1,0,1
2022-12-26,Le Havre AC,1 - 0,Bordeaux,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-24,Le Havre AC,2 - 0,Metz,2,0,2,Home,0,1,0,0,1,1,0,1
2022-10-08,Le Havre AC,3 - 0,Bastia,3,0,3,Home,0,1,0,0,1,1,0,1
2022-09-17,Le Havre AC,2 - 0,Annecy,2,0,2,Home,0,1,0,0,1,1,0,1
2022-09-02,Le Havre AC,2 - 1,Caen,2,1,3,Home,0,1,0,0,1,1,1,0
2023-02-12,Hertha Berlin,4 - 1,Borussia Monchengladbach,4,1,5,Home,0,1,0,0,1,1,1,0
2023-01-28,Hertha Berlin,0 - 2,1. FC Union Berlin,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-24,Hertha Berlin,0 - 5,VfL Wolfsburg,0,5,5,Away,0,0,1,1,0,1,0,1
2022-11-12,Hertha Berlin,2 - 0,FC Cologne,2,0,2,Home,0,1,0,0,1,1,0,1
2022-11-05,Hertha Berlin,2 - 3,Bayern Munich,2,3,5,Away,0,0,1,1,0,1,1,0
2022-10-23,Hertha Berlin,2 - 1,Schalke 04,2,1,3,Home,0,1,0,0,1,1,1,0
2022-10-09,Hertha Berlin,2 - 2,SC Freiburg,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-10-02,Hertha Berlin,1 - 1,TSG Hoffenheim,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-09-10,Hertha Berlin,2 - 2,Bayer Leverkusen,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-08-27,Hertha Berlin,0 - 1,Borussia Dortmund,0,1,1,Away,0,0,1,1,0,1,0,1
2022-08-13,Hertha Berlin,1 - 1,Eintracht Frankfurt,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-08-30,Guingamp,1 - 2,Sochaux,1,2,3,Away,0,0,1,1,0,1,1,0
2023-08-13,Guingamp,0 - 0,Paris FC,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-07-30,Guingamp,4 - 0,Pau,4,0,4,Home,0,1,0,0,1,1,0,1
2023-02-11,Guingamp,3 - 1,Valenciennes,3,1,4,Home,0,1,0,0,1,1,1,0
2023-01-31,Guingamp,1 - 2,Nimes,1,2,3,Away,0,0,1,1,0,1,1,0
2023-01-13,Guingamp,2 - 4,Grenoble,2,4,6,Away,0,0,1,1,0,1,1,0
2022-12-30,Guingamp,0 - 2,US Quevilly,0,2,2,Away,0,0,1,1,0,1,0,1
2022-11-12,Guingamp,0 - 1,Le Havre AC,0,1,1,Away,0,0,1,1,0,1,0,1
2022-10-22,Guingamp,1 - 1,Bastia,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-08,Guingamp,0 - 4,Annecy,0,4,4,Away,0,0,1,1,0,1,0,1
2022-10-04,Guingamp,0 - 0,Rodez Aveyron,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-09-17,Guingamp,2 - 1,Saint-Etienne,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-30,Grenoble,3 - 2,Nimes,3,2,5,Home,0,1,0,0,1,1,1,0
2023-08-22,Grenoble,0 - 0,Bordeaux,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-08-06,Grenoble,1 - 0,Sochaux,1,0,1,Home,0,1,0,0,1,1,0,1
2023-02-11,Grenoble,1 - 1,Pau,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-01-31,Grenoble,1 - 0,US Quevilly,1,0,1,Home,0,1,0,0,1,1,0,1
2023-01-28,Grenoble,0 - 1,Bastia,0,1,1,Away,0,0,1,1,0,1,0,1
2022-12-30,Grenoble,0 - 1,Metz,0,1,1,Away,0,0,1,1,0,1,0,1
2022-11-12,Grenoble,0 - 0,Dijon FCO,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-10-22,Grenoble,1 - 0,Valenciennes,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-08,Grenoble,3 - 2,Stade Laval,3,2,5,Home,0,1,0,0,1,1,1,0
2022-09-17,Grenoble,1 - 0,Caen,1,0,1,Home,0,1,0,0,1,1,0,1
2022-09-10,Grenoble,1 - 2,Paris FC,1,2,3,Away,0,0,1,1,0,1,1,0
2023-02-12,FC Cologne,3 - 0,Eintracht Frankfurt,3,0,3,Home,0,1,0,0,1,1,0,1
2023-02-04,FC Cologne,0 - 0,RB Leipzig,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-21,FC Cologne,7 - 1,Werder Bremen,7,1,8,Home,0,1,0,0,1,1,1,0
2022-11-09,FC Cologne,1 - 2,Bayer Leverkusen,1,2,3,Away,0,0,1,1,0,1,1,0
2022-10-30,FC Cologne,1 - 1,TSG Hoffenheim,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-16,FC Cologne,3 - 2,FC Augsburg,3,2,5,Home,0,1,0,0,1,1,1,0
2022-10-01,FC Cologne,3 - 2,Borussia Dortmund,3,2,5,Home,0,1,0,0,1,1,1,0
2022-09-11,FC Cologne,0 - 1,1. FC Union Berlin,0,1,1,Away,0,0,1,1,0,1,0,1
2022-08-28,FC Cologne,0 - 0,VfB Stuttgart,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-08-07,FC Cologne,3 - 1,Schalke 04,3,1,4,Home,0,1,0,0,1,1,1,0
2023-02-17,FC Augsburg,1 - 0,TSG Hoffenheim,1,0,1,Home,0,1,0,0,1,1,0,1
2023-02-03,FC Augsburg,1 - 0,Bayer Leverkusen,1,0,1,Home,0,1,0,0,1,1,0,1
2023-01-25,FC Augsburg,1 - 0,Borussia Monchengladbach,1,0,1,Home,0,1,0,0,1,1,0,1
2022-11-12,FC Augsburg,0 - 1,VfL Bochum,0,1,1,Away,0,0,1,1,0,1,0,1
2022-11-05,FC Augsburg,1 - 2,Eintracht Frankfurt,1,2,3,Away,0,0,1,1,0,1,1,0
2022-10-22,FC Augsburg,3 - 3,RB Leipzig,3,3,6,Draw,1,0,0,1,1,0,1,0
2022-10-08,FC Augsburg,1 - 1,VfL Wolfsburg,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-09-17,FC Augsburg,1 - 0,Bayern Munich,1,0,1,Home,0,1,0,0,1,1,0,1
2022-09-04,FC Augsburg,0 - 2,Hertha Berlin,0,2,2,Away,0,0,1,1,0,1,0,1
2022-08-20,FC Augsburg,1 - 2,Mainz,1,2,3,Away,0,0,1,1,0,1,1,0
2022-08-06,FC Augsburg,0 - 4,SC Freiburg,0,4,4,Away,0,0,1,1,0,1,0,1
2023-02-18,Eintracht Frankfurt,2 - 0,Werder Bremen,2,0,2,Home,0,1,0,0,1,1,0,1
2023-02-04,Eintracht Frankfurt,3 - 0,Hertha Berlin,3,0,3,Home,0,1,0,0,1,1,0,1
2023-01-21,Eintracht Frankfurt,3 - 0,Schalke 04,3,0,3,Home,0,1,0,0,1,1,0,1
2022-11-09,Eintracht Frankfurt,4 - 2,TSG Hoffenheim,4,2,6,Home,0,1,0,0,1,1,1,0
2022-10-29,Eintracht Frankfurt,1 - 2,Borussia Dortmund,1,2,3,Away,0,0,1,1,0,1,1,0
2022-10-15,Eintracht Frankfurt,5 - 1,Bayer Leverkusen,5,1,6,Home,0,1,0,0,1,1,1,0
2022-10-01,Eintracht Frankfurt,2 - 0,1. FC Union Berlin,2,0,2,Home,0,1,0,0,1,1,0,1
2022-09-10,Eintracht Frankfurt,0 - 1,VfL Wolfsburg,0,1,1,Away,0,0,1,1,0,1,0,1
2022-09-03,Eintracht Frankfurt,4 - 0,RB Leipzig,4,0,4,Home,0,1,0,0,1,1,0,1
2022-08-21,Eintracht Frankfurt,1 - 1,FC Cologne,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-08-05,Eintracht Frankfurt,1 - 6,Bayern Munich,1,6,7,Away,0,0,1,1,0,1,1,0
2023-08-30,Dijon FCO,0 - 2,Annecy,0,2,2,Away,0,0,1,1,0,1,0,1
2023-08-20,Dijon FCO,2 - 1,Nimes,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-13,Dijon FCO,2 - 2,Caen,2,2,4,Draw,1,0,0,1,1,0,1,0
2023-07-30,Dijon FCO,2 - 1,Saint-Etienne,2,1,3,Home,0,1,0,0,1,1,1,0
2023-02-18,Dijon FCO,0 - 0,Metz,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-02-03,Dijon FCO,0 - 1,Niort,0,1,1,Away,0,0,1,1,0,1,0,1
2023-01-28,Dijon FCO,0 - 3,Bordeaux,0,3,3,Away,0,0,1,1,0,1,0,1
2023-01-13,Dijon FCO,2 - 1,Valenciennes,2,1,3,Home,0,1,0,0,1,1,1,0
2022-12-26,Dijon FCO,5 - 0,Stade Laval,5,0,5,Home,0,1,0,0,1,1,0,1
2022-11-05,Dijon FCO,1 - 1,Guingamp,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-15,Dijon FCO,0 - 0,US Quevilly,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-10-01,Dijon FCO,0 - 0,Le Havre AC,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-09-10,Dijon FCO,0 - 2,Sochaux,0,2,2,Away,0,0,1,1,0,1,0,1
2023-08-21,Clermont Foot,1 - 0,Nice,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-06,Clermont Foot,0 - 5,Paris Saint-Germain ,0,5,5,Away,0,0,1,1,0,1,0,1
2023-02-11,Clermont Foot,0 - 2,Marseille,0,2,2,Away,0,0,1,1,0,1,0,1
2023-02-05,Clermont Foot,0 - 2,AS Monaco,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-29,Clermont Foot,0 - 0,Nantes,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-11,Clermont Foot,2 - 1,Stade Rennais,2,1,3,Home,0,1,0,0,1,1,1,0
2022-12-28,Clermont Foot,0 - 2,Lille,0,2,2,Away,0,0,1,1,0,1,0,1
2022-11-06,Clermont Foot,1 - 1,Montpellier,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-23,Clermont Foot,1 - 3,Brest,1,3,4,Away,0,0,1,1,0,1,1,0
2022-10-09,Clermont Foot,2 - 1,AJ Auxerre,2,1,3,Home,0,1,0,0,1,1,1,0
2022-09-18,Clermont Foot,1 - 3,Troyes,1,3,4,Away,0,0,1,1,0,1,1,0
2022-09-04,Clermont Foot,2 - 0,Toulouse,2,0,2,Home,0,1,0,0,1,1,0,1
2023-08-30,Caen,1 - 1,Pau,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-08-20,Caen,4 - 1,Guingamp,4,1,5,Home,0,1,0,0,1,1,1,0
2023-08-08,Caen,1 - 0,Metz,1,0,1,Home,0,1,0,0,1,1,0,1
2023-02-18,Caen,2 - 1,Grenoble,2,1,3,Home,0,1,0,0,1,1,1,0
2023-02-03,Caen,3 - 1,Bastia,3,1,4,Home,0,1,0,0,1,1,1,0
2023-01-28,Caen,0 - 0,Stade Laval,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-10,Caen,2 - 2,Bordeaux,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-11-12,Caen,0 - 0,Annecy,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-10-22,Caen,2 - 0,Rodez Aveyron,2,0,2,Home,0,1,0,0,1,1,0,1
2022-10-08,Caen,1 - 0,Niort,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-01,Caen,0 - 1,US Quevilly,0,1,1,Away,0,0,1,1,0,1,0,1
2022-09-10,Caen,3 - 1,SC Amiens,3,1,4,Home,0,1,0,0,1,1,1,0
2023-08-28,Brest,0 - 7,Montpellier,0,7,7,Away,0,0,1,1,0,1,0,1
2023-08-14,Brest,1 - 1,Marseille,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-02-19,Brest,1 - 2,AS Monaco,1,2,3,Away,0,0,1,1,0,1,1,0
2023-02-05,Brest,1 - 1,Lens,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-01-29,Brest,4 - 0,Angers,4,0,4,Home,0,1,0,0,1,1,0,1
2023-01-11,Brest,0 - 0,Lille,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-12-28,Brest,2 - 4,Lyon,2,4,6,Away,0,0,1,1,0,1,1,0
2022-11-13,Brest,2 - 1,Troyes,2,1,3,Home,0,1,0,0,1,1,1,0
2022-10-30,Brest,0 - 0,Stade de Reims,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-10-09,Brest,1 - 2,Lorient,1,2,3,Away,0,0,1,1,0,1,1,0
2022-09-18,Brest,0 - 1,AC Ajaccio,0,1,1,Away,0,0,1,1,0,1,0,1
2022-09-04,Brest,1 - 1,Strasbourg,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-02-18,Borussia Monchengladbach,3 - 2,Bayern Munich,3,2,5,Home,0,1,0,0,1,1,1,0
2023-02-04,Borussia Monchengladbach,0 - 0,Schalke 04,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-22,Borussia Monchengladbach,2 - 3,Bayer Leverkusen,2,3,5,Away,0,0,1,1,0,1,1,0
2022-11-11,Borussia Monchengladbach,4 - 2,Borussia Dortmund,4,2,6,Home,0,1,0,0,1,1,1,0
2022-11-04,Borussia Monchengladbach,3 - 1,VfB Stuttgart,3,1,4,Home,0,1,0,0,1,1,1,0
2022-10-22,Borussia Monchengladbach,1 - 3,Eintracht Frankfurt,1,3,4,Away,0,0,1,1,0,1,1,0
2022-10-09,Borussia Monchengladbach,5 - 2,FC Cologne,5,2,7,Home,0,1,0,0,1,1,1,0
2022-09-17,Borussia Monchengladbach,3 - 0,RB Leipzig,3,0,3,Home,0,1,0,0,1,1,0,1
2022-09-04,Borussia Monchengladbach,0 - 1,Mainz,0,1,1,Away,0,0,1,1,0,1,0,1
2022-08-19,Borussia Monchengladbach,1 - 0,Hertha Berlin,1,0,1,Home,0,1,0,0,1,1,0,1
2022-08-06,Borussia Monchengladbach,3 - 1,TSG Hoffenheim,3,1,4,Home,0,1,0,0,1,1,1,0
2023-02-19,Borussia Dortmund,4 - 1,Hertha Berlin,4,1,5,Home,0,1,0,0,1,1,1,0
2023-02-04,Borussia Dortmund,5 - 1,SC Freiburg,5,1,6,Home,0,1,0,0,1,1,1,0
2023-01-22,Borussia Dortmund,4 - 3,FC Augsburg,4,3,7,Home,0,1,0,0,1,1,1,0
2022-11-05,Borussia Dortmund,3 - 0,VfL Bochum,3,0,3,Home,0,1,0,0,1,1,0,1
2022-10-22,Borussia Dortmund,5 - 0,VfB Stuttgart,5,0,5,Home,0,1,0,0,1,1,0,1
2022-10-08,Borussia Dortmund,2 - 2,Bayern Munich,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-09-17,Borussia Dortmund,1 - 0,Schalke 04,1,0,1,Home,0,1,0,0,1,1,0,1
2022-09-02,Borussia Dortmund,1 - 0,TSG Hoffenheim,1,0,1,Home,0,1,0,0,1,1,0,1
2022-08-20,Borussia Dortmund,2 - 3,Werder Bremen,2,3,5,Away,0,0,1,1,0,1,1,0
2022-08-06,Borussia Dortmund,1 - 0,Bayer Leverkusen,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-30,Bordeaux,4 - 0,US Quevilly,4,0,4,Home,0,1,0,0,1,1,0,1
2023-08-27,Bordeaux,0 - 1,Guingamp,0,1,1,Away,0,0,1,1,0,1,0,1
2023-08-13,Bordeaux,1 - 0,Niort,1,0,1,Home,0,1,0,0,1,1,0,1
2023-07-30,Bordeaux,0 - 0,Valenciennes,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-02-18,Bordeaux,2 - 1,Paris FC,2,1,3,Home,0,1,0,0,1,1,1,0
2023-01-31,Bordeaux,1 - 2,Le Havre AC,1,2,3,Away,0,0,1,1,0,1,1,0
2023-01-13,Bordeaux,1 - 1,SC Amiens,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-12-30,Bordeaux,2 - 1,Sochaux,2,1,3,Home,0,1,0,0,1,1,1,0
2022-11-12,Bordeaux,1 - 1,Pau,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-22,Bordeaux,1 - 0,Annecy,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-08,Bordeaux,2 - 0,Metz,2,0,2,Home,0,1,0,0,1,1,0,1
2022-09-17,Bordeaux,2 - 1,Dijon FCO,2,1,3,Home,0,1,0,0,1,1,1,0
2023-02-11,Bayern Munich,3 - 0,VfL Bochum,3,0,3,Home,0,1,0,0,1,1,0,1
2023-01-28,Bayern Munich,1 - 1,Eintracht Frankfurt,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-01-24,Bayern Munich,1 - 1,FC Cologne,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-11-08,Bayern Munich,6 - 1,Werder Bremen,6,1,7,Home,0,1,0,0,1,1,1,0
2022-10-29,Bayern Munich,6 - 2,Mainz,6,2,8,Home,0,1,0,0,1,1,1,0
2022-10-16,Bayern Munich,5 - 0,SC Freiburg,5,0,5,Home,0,1,0,0,1,1,0,1
2022-09-30,Bayern Munich,4 - 0,Bayer Leverkusen,4,0,4,Home,0,1,0,0,1,1,0,1
2022-09-10,Bayern Munich,2 - 2,VfB Stuttgart,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-08-27,Bayern Munich,1 - 1,Borussia Monchengladbach,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-08-14,Bayern Munich,2 - 0,VfL Wolfsburg,2,0,2,Home,0,1,0,0,1,1,0,1
2023-02-19,Bayer Leverkusen,2 - 3,Mainz,2,3,5,Away,0,0,1,1,0,1,1,0
2023-01-29,Bayer Leverkusen,0 - 2,Borussia Dortmund,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-25,Bayer Leverkusen,2 - 0,VfL Bochum,2,0,2,Home,0,1,0,0,1,1,0,1
2022-11-12,Bayer Leverkusen,2 - 0,VfB Stuttgart,2,0,2,Home,0,1,0,0,1,1,0,1
2022-11-06,Bayer Leverkusen,5 - 0,1. FC Union Berlin,5,0,5,Home,0,1,0,0,1,1,0,1
2022-10-22,Bayer Leverkusen,2 - 2,VfL Wolfsburg,2,2,4,Draw,1,0,0,1,1,0,1,0
2022-10-08,Bayer Leverkusen,4 - 0,Schalke 04,4,0,4,Home,0,1,0,0,1,1,0,1
2022-09-17,Bayer Leverkusen,1 - 1,Werder Bremen,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-09-03,Bayer Leverkusen,2 - 3,SC Freiburg,2,3,5,Away,0,0,1,1,0,1,1,0
2022-08-20,Bayer Leverkusen,0 - 3,TSG Hoffenheim,0,3,3,Away,0,0,1,1,0,1,0,1
2022-08-13,Bayer Leverkusen,1 - 2,FC Augsburg,1,2,3,Away,0,0,1,1,0,1,1,0
2023-08-27,Bastia,0 - 2,Rodez Aveyron,0,2,2,Away,0,0,1,1,0,1,0,1
2023-08-13,Bastia,3 - 0,Grenoble,3,0,3,Home,0,1,0,0,1,1,0,1
2023-07-30,Bastia,0 - 2,Stade Laval,0,2,2,Away,0,0,1,1,0,1,0,1
2023-02-18,Bastia,1 - 1,Guingamp,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-02-11,Bastia,0 - 1,US Quevilly,0,1,1,Away,0,0,1,1,0,1,0,1
2023-01-31,Bastia,2 - 0,Saint-Etienne,2,0,2,Home,0,1,0,0,1,1,0,1
2023-01-13,Bastia,1 - 0,Pau,1,0,1,Home,0,1,0,0,1,1,0,1
2022-12-30,Bastia,1 - 0,Valenciennes,1,0,1,Home,0,1,0,0,1,1,0,1
2022-12-26,Bastia,1 - 0,Caen,1,0,1,Home,0,1,0,0,1,1,0,1
2022-11-05,Bastia,0 - 1,Paris FC,0,1,1,Away,0,0,1,1,0,1,0,1
2022-10-17,Bastia,1 - 1,Bordeaux,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-09-17,Bastia,1 - 0,Metz,1,0,1,Home,0,1,0,0,1,1,0,1
2022-09-02,Bastia,1 - 0,Dijon FCO,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-27,Annecy,0 - 0,Grenoble,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-08-13,Annecy,0 - 1,Stade Laval,0,1,1,Away,0,0,1,1,0,1,0,1
2023-07-30,Annecy,1 - 2,Niort,1,2,3,Away,0,0,1,1,0,1,1,0
2023-02-18,Annecy,2 - 0,SC Amiens,2,0,2,Home,0,1,0,0,1,1,0,1
2023-01-31,Annecy,2 - 0,Caen,2,0,2,Home,0,1,0,0,1,1,0,1
2023-01-13,Annecy,2 - 0,Paris FC,2,0,2,Home,0,1,0,0,1,1,0,1
2022-12-30,Annecy,0 - 0,Nimes,0,0,0,Draw,1,0,0,1,1,0,0,1
2022-12-26,Annecy,2 - 1,Saint-Etienne,2,1,3,Home,0,1,0,0,1,1,1,0
2022-11-05,Annecy,2 - 1,Sochaux,2,1,3,Home,0,1,0,0,1,1,1,0
2022-10-15,Annecy,0 - 2,Pau,0,2,2,Away,0,0,1,1,0,1,0,1
2022-10-01,Annecy,0 - 2,Bastia,0,2,2,Away,0,0,1,1,0,1,0,1
2022-09-10,Annecy,1 - 0,US Quevilly,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-31,Angers,2 - 4,Stade de Reims,2,4,6,Away,0,0,1,1,0,1,1,0
2023-08-21,Angers,1 - 3,Brest,1,3,4,Away,0,0,1,1,0,1,1,0
2023-08-07,Angers,0 - 0,Nantes,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-02-12,Angers,1 - 1,AJ Auxerre,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-02-01,Angers,1 - 2,AC Ajaccio,1,2,3,Away,0,0,1,1,0,1,1,0
2023-01-15,Angers,1 - 2,Clermont Foot,1,2,3,Away,0,0,1,1,0,1,1,0
2023-01-01,Angers,1 - 2,Lorient,1,2,3,Away,0,0,1,1,0,1,1,0
2022-11-05,Angers,1 - 2,Lens,1,2,3,Away,0,0,1,1,0,1,1,0
2022-10-23,Angers,1 - 2,Stade Rennais,1,2,3,Away,0,0,1,1,0,1,1,0
2022-10-09,Angers,2 - 3,Strasbourg,2,3,5,Away,0,0,1,1,0,1,1,0
2022-09-30,Angers,0 - 3,Marseille,0,3,3,Away,0,0,1,1,0,1,0,1
2022-09-11,Angers,2 - 1,Montpellier,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-31,AS Monaco,2 - 4,Troyes,2,4,6,Away,0,0,1,1,0,1,1,0
2023-08-20,AS Monaco,1 - 4,Lens,1,4,5,Away,0,0,1,1,0,1,1,0
2023-08-13,AS Monaco,1 - 1,Stade Rennais,1,1,2,Draw,1,0,0,1,1,0,1,0
2023-02-11,AS Monaco,3 - 1,Paris Saint-Germain ,3,1,4,Home,0,1,0,0,1,1,1,0
2023-02-01,AS Monaco,3 - 2,AJ Auxerre,3,2,5,Home,0,1,0,0,1,1,1,0
2023-01-15,AS Monaco,7 - 1,AC Ajaccio,7,1,8,Home,0,1,0,0,1,1,1,0
2023-01-01,AS Monaco,1 - 0,Brest,1,0,1,Home,0,1,0,0,1,1,0,1
2022-11-13,AS Monaco,2 - 3,Marseille,2,3,5,Away,0,0,1,1,0,1,1,0
2022-10-30,AS Monaco,2 - 0,Angers,2,0,2,Home,0,1,0,0,1,1,0,1
2022-10-16,AS Monaco,1 - 1,Clermont Foot,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-02,AS Monaco,4 - 1,Nantes,4,1,5,Home,0,1,0,0,1,1,1,0
2022-09-11,AS Monaco,2 - 1,Lyon,2,1,3,Home,0,1,0,0,1,1,1,0
2023-08-27,AJ Auxerre,1 - 0,Strasbourg,1,0,1,Home,0,1,0,0,1,1,0,1
2023-08-14,AJ Auxerre,2 - 2,Angers,2,2,4,Draw,1,0,0,1,1,0,1,0
2023-02-17,AJ Auxerre,2 - 1,Lyon,2,1,3,Home,0,1,0,0,1,1,1,0
2023-02-05,AJ Auxerre,0 - 0,Stade de Reims,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-01-29,AJ Auxerre,0 - 2,Montpellier,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-11,AJ Auxerre,0 - 5,Toulouse,0,5,5,Away,0,0,1,1,0,1,0,1
2022-12-28,AJ Auxerre,2 - 3,AS Monaco,2,3,5,Away,0,0,1,1,0,1,1,0
2022-10-30,AJ Auxerre,1 - 0,AC Ajaccio,1,0,1,Home,0,1,0,0,1,1,0,1
2022-10-16,AJ Auxerre,1 - 1,Nice,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-10-02,AJ Auxerre,1 - 1,Brest,1,1,2,Draw,1,0,0,1,1,0,1,0
2022-09-16,AJ Auxerre,1 - 3,Lorient,1,3,4,Away,0,0,1,1,0,1,1,0
2022-09-03,AJ Auxerre,0 - 2,Marseille,0,2,2,Away,0,0,1,1,0,1,0,1
2023-08-26,AC Ajaccio,1 - 3,Lille,1,3,4,Away,0,0,1,1,0,1,1,0
2023-08-14,AC Ajaccio,0 - 0,Lens,0,0,0,Draw,1,0,0,1,1,0,0,1
2023-02-05,AC Ajaccio,0 - 2,Nantes,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-29,AC Ajaccio,0 - 2,Lyon,0,2,2,Away,0,0,1,1,0,1,0,1
2023-01-11,AC Ajaccio,0 - 1,Stade de Reims,0,1,1,Away,0,0,1,1,0,1,0,1
2022-12-28,AC Ajaccio,1 - 0,Angers,1,0,1,Home,0,1,0,0,1,1,0,1
2022-11-05,AC Ajaccio,4 - 2,Strasbourg,4,2,6,Home,0,1,0,0,1,1,1,0
2022-10-21,AC Ajaccio,0 - 3,Paris Saint-Germain ,0,3,3,Away,0,0,1,1,0,1,0,1
