n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2674247_1,2023-05-12 21:00:00,Majorque,Cadiz,"P5,5",45.0,0.1,0.022222222222222223,4.5,2023-05-12,2023W19
10.0,2750083_1,2023-05-14 14:30:00,Sturm Graz,Austria Klagenfurt,"D/A&P4,5",29.400000000000002,0.15,0.03401360544217687,4.41,2023-05-14,2023W19
10.0,2797798_1,2023-05-14 20:45:00,Juventus,Cremonese,"D/A&P4,5",42.0,0.1,0.023809523809523808,4.2,2023-05-14,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,H/D&LDEMP,8.19,0.44999999999999996,0.12210012210012211,3.6854999999999993,2023-05-08,2023W19
10.0,2797789_1,2023-05-14 12:30:00,Hellas Verone,Torino,"P5,5",30.0,0.1,0.03333333333333333,3.0,2023-05-14,2023W19
10.0,2785549_1,2023-05-08 16:00:00,Luton Town,Hull City,"D/A&P4,5",20.475,0.14090909090909093,0.04884004884004884,2.885113636363637,2023-05-08,2023W19
10.0,2785547_1,2023-05-13 16:00:00,Aston Villa,Tottenham,"P5,5",9.6,0.30000000000000004,0.10416666666666667,2.8800000000000003,2023-05-13,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,"M0,5",19.0,0.15000000000000002,0.05263157894736842,2.8500000000000005,2023-05-14,2023W19
10.0,2750083_1,2023-05-14 14:30:00,Sturm Graz,Austria Klagenfurt,A,6.7,0.4,0.14925373134328357,2.6800000000000006,2023-05-14,2023W19
10.0,2787039_1,2023-05-08 18:30:00,Brighton,Everton,"D/A&P4,5",26.775000000000002,0.1,0.03734827264239029,2.6775,2023-05-08,2023W19
10.0,2787039_1,2023-05-08 18:30:00,Brighton,Everton,"D/A&P3,5",10.395000000000001,0.25,0.09620009620009619,2.5987500000000003,2023-05-08,2023W19
10.0,2670589_1,2023-05-08 19:00:00,Galatasaray,Istanbul Basaksehir,"D/A&P4,5",19.425,0.13333333333333333,0.05148005148005148,2.5900000000000003,2023-05-08,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,H,7.3,0.35,0.136986301369863,2.555,2023-05-08,2023W19
10.0,2674247_1,2023-05-12 21:00:00,Majorque,Cadiz,"H/D&P4,5",17.01,0.15000000000000002,0.05878894767783656,2.5515000000000008,2023-05-12,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,"H/D&M1,5",8.0325,0.30000000000000004,0.12449424214130095,2.4097500000000007,2023-05-08,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,"H/A&M1,5",5.3549999999999995,0.4409090909090909,0.18674136321195145,2.361068181818182,2023-05-13,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,D/A&LDEMP,11.76,0.2,0.08503401360544217,2.3520000000000003,2023-05-14,2023W19
10.0,2785544_1,2023-05-08 16:00:00,Wigan Athletic,Rotherham United,"M0,5",11.2,0.2,0.08928571428571429,2.24,2023-05-08,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,"D/A&M1,5",11.025,0.2,0.09070294784580499,2.205,2023-05-14,2023W19
10.0,2748413_1,2023-05-13 15:30:00,Bochum,Augsbourg,"P5,5",11.0,0.2,0.09090909090909091,2.2,2023-05-13,2023W19
10.0,2774136_1,2023-05-13 19:00:00,Portimonense,Benfica,H/D&LDEMP,8.715000000000002,0.25,0.11474469305794605,2.1787500000000004,2023-05-13,2023W19
10.0,2794820_1,2023-05-13 13:30:00,Leeds United,Newcastle,"M0,5",14.5,0.15000000000000002,0.06896551724137931,2.1750000000000003,2023-05-13,2023W19
10.0,2748615_1,2023-05-13 17:00:00,Wolfsberger,A. Lustenau,"D/A&P4,5",14.490000000000002,0.15000000000000002,0.06901311249137335,2.1735000000000007,2023-05-13,2023W19
10.0,2750083_1,2023-05-14 14:30:00,Sturm Graz,Austria Klagenfurt,"D/A&P2,5",7.245000000000001,0.3,0.1380262249827467,2.1735,2023-05-14,2023W19
10.0,2774136_1,2023-05-13 19:00:00,Portimonense,Benfica,H,8.65,0.25,0.11560693641618497,2.1625,2023-05-13,2023W19
10.0,2674247_1,2023-05-12 21:00:00,Majorque,Cadiz,"P4,5",14.2,0.15000000000000002,0.07042253521126761,2.1300000000000003,2023-05-12,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,"H/D&M2,5",4.2525,0.5,0.23515579071134624,2.12625,2023-05-08,2023W19
10.0,2787039_1,2023-05-08 18:30:00,Brighton,Everton,"D/A&P2,5",7.035,0.3,0.1421464108031272,2.1105,2023-05-08,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,"D/A&M1,5",8.557500000000001,0.24545454545454548,0.11685655857434997,2.1004772727272734,2023-05-13,2023W19
10.0,2785831_1,2023-05-08 18:30:00,Udinese,Sampdoria,D/A&LDEM,3.801,0.55,0.26308866087871613,2.0905500000000004,2023-05-08,2023W19
10.0,2785551_1,2023-05-14 15:00:00,Everton,Manchester City,H,8.35,0.25,0.11976047904191617,2.0875,2023-05-14,2023W19
10.0,2797798_1,2023-05-14 20:45:00,Juventus,Cremonese,"D/A&P3,5",13.86,0.15000000000000002,0.07215007215007216,2.079,2023-05-14,2023W19
10.0,2670589_1,2023-05-08 19:00:00,Galatasaray,Istanbul Basaksehir,"D/A&P3,5",7.9799999999999995,0.25833333333333336,0.12531328320802007,2.0614999999999997,2023-05-08,2023W19
10.0,2785579_1,2023-05-13 16:00:00,Chelsea,Nottingham Forest,D/A&LDEMP,5.88,0.35,0.17006802721088435,2.058,2023-05-13,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,A,6.1,0.33636363636363636,0.1639344262295082,2.0518181818181818,2023-05-13,2023W19
10.0,2785559_1,2023-05-13 16:00:00,Southampton,Fulham,"H/A&M1,5",4.515,0.45,0.221483942414175,2.0317499999999997,2023-05-13,2023W19
10.0,2674248_1,2023-05-14 18:30:00,Valladolid,Seville,"P5,5",13.5,0.15000000000000002,0.07407407407407407,2.0250000000000004,2023-05-14,2023W19
10.0,2674247_1,2023-05-12 21:00:00,Majorque,Cadiz,"H/A&P4,5",13.440000000000001,0.15000000000000002,0.0744047619047619,2.0160000000000005,2023-05-12,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,"D/A&P4,5",22.05,0.09090909090909091,0.045351473922902494,2.0045454545454544,2023-05-13,2023W19
10.0,2785579_1,2023-05-13 16:00:00,Chelsea,Nottingham Forest,A,6.65,0.3,0.15037593984962405,1.995,2023-05-13,2023W19
10.0,2785831_1,2023-05-08 18:30:00,Udinese,Sampdoria,"D/A&P3,5",9.9225,0.2,0.10078105316200554,1.9845000000000002,2023-05-08,2023W19
10.0,2774140_1,2023-05-13 16:30:00,Vizela,FC Famalicao,"H/D&P4,5",13.125,0.15,0.0761904761904762,1.9687499999999998,2023-05-13,2023W19
10.0,2785831_1,2023-05-08 18:30:00,Udinese,Sampdoria,D,4.35,0.44999999999999996,0.2298850574712644,1.9574999999999996,2023-05-08,2023W19
10.0,2774140_1,2023-05-13 16:30:00,Vizela,FC Famalicao,"H/A&P3,5",4.8825,0.4,0.20481310803891448,1.9530000000000003,2023-05-13,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,H/D&LDEM,4.8825,0.39999999999999997,0.20481310803891448,1.953,2023-05-08,2023W19
10.0,2785831_1,2023-05-08 18:30:00,Udinese,Sampdoria,"D/A&P2,5",6.4575000000000005,0.30000000000000004,0.15485869144405728,1.9372500000000004,2023-05-08,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,"M1,5",4.3,0.45,0.23255813953488372,1.935,2023-05-14,2023W19
10.0,2774138_1,2023-05-14 21:30:00,FC Porto,Casa Pia,A,12.8,0.15000000000000002,0.078125,1.9200000000000004,2023-05-14,2023W19
10.0,2748615_1,2023-05-13 17:00:00,Wolfsberger,A. Lustenau,A,3.8,0.5,0.2631578947368421,1.9000000000000001,2023-05-13,2023W19
10.0,2660229_1,2023-05-08 21:00:00,Eibar,Las Palmas,"M0,5",6.3,0.30000000000000004,0.15873015873015872,1.8900000000000003,2023-05-08,2023W19
10.0,2783966_1,2023-05-14 15:00:00,Rennes,Troyes,"D/A&P3,5",12.600000000000001,0.15000000000000002,0.07936507936507936,1.8900000000000003,2023-05-14,2023W19
10.0,2748551_1,2023-05-14 19:30:00,FCSB,CFR Cluj-Napoca,"D/A&P4,5",14.175,0.13333333333333333,0.07054673721340388,1.8900000000000001,2023-05-14,2023W19
10.0,2674245_1,2023-05-14 21:00:00,Espanyol,Barcelona,"H/A&M1,5",4.7250000000000005,0.4,0.21164021164021163,1.8900000000000001,2023-05-14,2023W19
10.0,2774136_1,2023-05-13 19:00:00,Portimonense,Benfica,"H/D&M1,5",9.2925,0.2,0.10761366693570083,1.8585,2023-05-13,2023W19
10.0,2783966_1,2023-05-14 15:00:00,Rennes,Troyes,"D/A&P4,5",36.75,0.05,0.027210884353741496,1.8375000000000001,2023-05-14,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,"H/D&M1,5",4.5675,0.4,0.21893814997263272,1.8270000000000002,2023-05-14,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,D/A&LDEMP,7.4025,0.24545454545454548,0.13508949679162446,1.8169772727272728,2023-05-13,2023W19
10.0,2794820_1,2023-05-13 13:30:00,Leeds United,Newcastle,H/D&LDEMP,5.985,0.30000000000000004,0.1670843776106934,1.7955000000000003,2023-05-13,2023W19
10.0,2750083_1,2023-05-14 14:30:00,Sturm Graz,Austria Klagenfurt,H/A&LDEM,2.3939999999999997,0.75,0.41771094402673353,1.7954999999999999,2023-05-14,2023W19
10.0,2785831_1,2023-05-08 18:30:00,Udinese,Sampdoria,"D/A&P1,5",3.2550000000000003,0.55,0.3072196620583717,1.7902500000000003,2023-05-08,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,"H/D&M3,5",3.57,0.5,0.2801120448179272,1.785,2023-05-08,2023W19
10.0,2783947_1,2023-05-12 21:00:00,Lens,Reims,"D/A&M1,5",7.0875,0.25,0.14109347442680775,1.771875,2023-05-12,2023W19
10.0,2783960_1,2023-05-14 20:45:00,Marseille,Angers,"D/A&P3,5",17.64,0.1,0.056689342403628114,1.7640000000000002,2023-05-14,2023W19
10.0,2783965_1,2023-05-14 15:00:00,Toulouse,Nantes,D/A&LDEMP,4.41,0.4,0.22675736961451246,1.7640000000000002,2023-05-14,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,"M1,5",3.98,0.4409090909090909,0.25125628140703515,1.754818181818182,2023-05-13,2023W19
10.0,2785551_1,2023-05-14 15:00:00,Everton,Manchester City,"H/D&M1,5",8.7675,0.2,0.11405759908753921,1.7535,2023-05-14,2023W19
10.0,2748551_1,2023-05-14 19:30:00,FCSB,CFR Cluj-Napoca,"H/A&P4,5",7.5075,0.23333333333333334,0.1332001332001332,1.7517500000000001,2023-05-14,2023W19
10.0,2794861_1,2023-05-13 18:30:00,Dortmund,Borussia Monchengladbach,"M0,5",35.0,0.05,0.02857142857142857,1.7500000000000002,2023-05-13,2023W19
10.0,2794865_1,2023-05-13 15:30:00,Wolfsbourg,Hoffenheim,"P5,5",8.75,0.2,0.11428571428571428,1.7500000000000002,2023-05-13,2023W19
10.0,2674245_1,2023-05-14 21:00:00,Espanyol,Barcelona,"H/D&M1,5",6.982500000000001,0.25,0.14321518080916576,1.7456250000000002,2023-05-14,2023W19
10.0,2748551_1,2023-05-14 19:30:00,FCSB,CFR Cluj-Napoca,"P5,5",19.0,0.09166666666666667,0.05263157894736842,1.741666666666667,2023-05-14,2023W19
10.0,2783947_1,2023-05-12 21:00:00,Lens,Reims,D/A&LDEMP,5.775,0.3,0.17316017316017315,1.7325,2023-05-12,2023W19
10.0,2783960_1,2023-05-14 20:45:00,Marseille,Angers,"D/A&P2,5",11.55,0.15,0.08658008658008658,1.7325,2023-05-14,2023W19
10.0,2797798_1,2023-05-14 20:45:00,Juventus,Cremonese,"P5,5",11.5,0.15,0.08695652173913043,1.725,2023-05-14,2023W19
10.0,2748551_1,2023-05-14 19:30:00,FCSB,CFR Cluj-Napoca,"P4,5",7.35,0.23333333333333334,0.1360544217687075,1.7149999999999999,2023-05-14,2023W19
10.0,2783958_1,2023-05-14 17:05:00,Monaco,Lille,"H/D&M1,5",6.772500000000001,0.25,0.14765596160944996,1.6931250000000002,2023-05-14,2023W19
10.0,2783966_1,2023-05-14 15:00:00,Rennes,Troyes,A,8.4,0.2,0.11904761904761904,1.6800000000000002,2023-05-14,2023W19
10.0,2797792_1,2023-05-13 20:45:00,Inter Milan,Sassuolo,"H/A&M2,5",3.129,0.5363636363636364,0.31959092361776925,1.6782818181818182,2023-05-13,2023W19
10.0,2748615_1,2023-05-13 17:00:00,Wolfsberger,A. Lustenau,"D/A&P2,5",4.179,0.39999999999999997,0.2392916965781287,1.6716,2023-05-13,2023W19
10.0,2785579_1,2023-05-13 16:00:00,Chelsea,Nottingham Forest,"D/A&M1,5",6.6674999999999995,0.25,0.14998125234345708,1.6668749999999999,2023-05-13,2023W19
10.0,2750083_1,2023-05-14 14:30:00,Sturm Graz,Austria Klagenfurt,"D/A&P3,5",11.025,0.15,0.09070294784580499,1.65375,2023-05-14,2023W19
10.0,2748413_1,2023-05-13 15:30:00,Bochum,Augsbourg,"H/D&P3,5",3.6750000000000003,0.44999999999999996,0.27210884353741494,1.65375,2023-05-13,2023W19
10.0,2797794_1,2023-05-13 15:00:00,Salernitana,Atalanta,"H/D&P4,5",17.325,0.09545454545454546,0.05772005772005772,1.65375,2023-05-13,2023W19
10.0,2785547_1,2023-05-13 16:00:00,Aston Villa,Tottenham,"H/D&P4,5",6.615,0.25,0.15117157974300832,1.6537499999999998,2023-05-13,2023W19
10.0,2797176_1,2023-05-08 19:30:00,Maccabi Haifa,Maccabi Tel-Aviv,"M0,5",11.0,0.15000000000000002,0.09090909090909091,1.6500000000000001,2023-05-08,2023W19
10.0,2674245_1,2023-05-14 21:00:00,Espanyol,Barcelona,"M1,5",3.3,0.5,0.30303030303030304,1.65,2023-05-14,2023W19
10.0,2785551_1,2023-05-14 15:00:00,Everton,Manchester City,H/D&LDEMP,8.2425,0.2,0.12132241431604489,1.6485,2023-05-14,2023W19
10.0,2748557_1,2023-05-13 13:30:00,Petrolul Ploiesti,Hermannstadt,"H/A&M2,5",2.4465000000000003,0.6681818181818182,0.4087471898630696,1.6347068181818185,2023-05-13,2023W19
10.0,2785559_1,2023-05-13 16:00:00,Southampton,Fulham,A,2.72,0.6000000000000001,0.3676470588235294,1.6320000000000003,2023-05-13,2023W19
10.0,2797794_1,2023-05-13 15:00:00,Salernitana,Atalanta,"H/D&P2,5",4.83,0.33636363636363636,0.20703933747412007,1.6246363636363639,2023-05-13,2023W19
10.0,2797790_1,2023-05-14 15:00:00,Fiorentina,Udinese,"H/A&M1,5",4.620000000000001,0.35,0.2164502164502164,1.6170000000000004,2023-05-14,2023W19
10.0,2674242_1,2023-05-14 14:00:00,Celta Vigo,Valence,"H/A&M1,5",4.0425,0.4,0.2473716759431045,1.6170000000000002,2023-05-14,2023W19
10.0,2748413_1,2023-05-13 15:30:00,Bochum,Augsbourg,"H/A&P4,5",5.3549999999999995,0.3,0.18674136321195145,1.6064999999999998,2023-05-13,2023W19
10.0,2783947_1,2023-05-12 21:00:00,Lens,Reims,"D/A&M2,5",3.57,0.44999999999999996,0.2801120448179272,1.6064999999999998,2023-05-12,2023W19
10.0,2774140_1,2023-05-13 16:30:00,Vizela,FC Famalicao,H/A&LDEM,3.2025,0.5,0.312256049960968,1.6012499999999998,2023-05-13,2023W19
10.0,2797795_1,2023-05-13 18:00:00,Spezia,Milan AC,"M0,5",11.0,0.14545454545454545,0.09090909090909091,1.5999999999999999,2023-05-13,2023W19
10.0,2797437_1,2023-05-08 05:10:00,Tigres UANL,Puebla,A,5.3,0.30000000000000004,0.18867924528301888,1.59,2023-05-08,2023W19
10.0,2787039_1,2023-05-08 18:30:00,Brighton,Everton,D,5.3,0.3,0.18867924528301888,1.5899999999999999,2023-05-08,2023W19
10.0,2785559_1,2023-05-13 16:00:00,Southampton,Fulham,"H/A&M2,5",2.8875,0.55,0.3463203463203463,1.5881250000000002,2023-05-13,2023W19
10.0,2785549_1,2023-05-08 16:00:00,Luton Town,Hull City,"H/A&M1,5",4.095,0.38636363636363635,0.24420024420024422,1.5821590909090908,2023-05-08,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,"M1,5",3.95,0.4,0.2531645569620253,1.5800000000000003,2023-05-08,2023W19
10.0,2774136_1,2023-05-13 19:00:00,Portimonense,Benfica,"H/A&M1,5",5.25,0.30000000000000004,0.19047619047619047,1.5750000000000004,2023-05-13,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,"H/D&M4,5",2.8560000000000003,0.55,0.35014005602240894,1.5708000000000002,2023-05-08,2023W19
10.0,2748413_1,2023-05-13 15:30:00,Bochum,Augsbourg,"H/A&P3,5",3.4859999999999998,0.45,0.2868617326448652,1.5687,2023-05-13,2023W19
10.0,2774140_1,2023-05-13 16:30:00,Vizela,FC Famalicao,"H/A&P2,5",2.4045,0.6499999999999999,0.41588687876897484,1.5629249999999997,2023-05-13,2023W19
10.0,2674245_1,2023-05-14 21:00:00,Espanyol,Barcelona,"D/A&M1,5",4.4625,0.35,0.22408963585434172,1.5618750000000001,2023-05-14,2023W19
10.0,2797178_1,2023-05-08 19:30:00,Moadon Sport Ashdod,Hapoel Be'er,"H/A&M1,5",4.4625,0.35,0.22408963585434172,1.5618750000000001,2023-05-08,2023W19
10.0,2774138_1,2023-05-14 21:30:00,FC Porto,Casa Pia,"H/A&M1,5",5.197500000000001,0.3,0.19240019240019238,1.55925,2023-05-14,2023W19
10.0,2785547_1,2023-05-13 16:00:00,Aston Villa,Tottenham,"P4,5",4.45,0.35,0.2247191011235955,1.5574999999999999,2023-05-13,2023W19
10.0,2797794_1,2023-05-13 15:00:00,Salernitana,Atalanta,"H/D&P1,5",2.709,0.5727272727272728,0.36913990402362495,1.5515181818181818,2023-05-13,2023W19
10.0,2774143_1,2023-05-14 19:00:00,Braga,Santa Clara,"H/A&M1,5",5.1450000000000005,0.3,0.1943634596695821,1.5435,2023-05-14,2023W19
10.0,2785549_1,2023-05-08 16:00:00,Luton Town,Hull City,"D/A&P3,5",8.0325,0.19090909090909092,0.12449424214130095,1.533477272727273,2023-05-08,2023W19
10.0,2761663_1,2023-05-08 22:15:00,Arouca,FC Porto,H/D,2.78,0.55,0.3597122302158274,1.529,2023-05-08,2023W19
10.0,2787039_1,2023-05-08 18:30:00,Brighton,Everton,D/A&LDEM,4.357500000000001,0.35,0.2294893861158921,1.5251250000000003,2023-05-08,2023W19
10.0,2794998_1,2023-05-12 18:30:00,Sandhausen,Hansa Rostock,H/A&LDEMP,2.3415,0.65,0.42707666026051677,1.521975,2023-05-12,2023W19
10.0,2785547_1,2023-05-13 16:00:00,Aston Villa,Tottenham,"H/A&P4,5",5.04,0.30000000000000004,0.1984126984126984,1.5120000000000002,2023-05-13,2023W19
10.0,2785551_1,2023-05-14 15:00:00,Everton,Manchester City,"H/A&M1,5",5.04,0.3,0.1984126984126984,1.512,2023-05-14,2023W19
10.0,2785559_1,2023-05-13 16:00:00,Southampton,Fulham,"M1,5",3.02,0.5,0.33112582781456956,1.5099999999999998,2023-05-13,2023W19
10.0,2748566_1,2023-05-13 18:00:00,Universitatea Cluj,Chindia Targoviste,H/D&LDEMP,2.436,0.6181818181818182,0.41050903119868637,1.5058909090909092,2023-05-13,2023W19
10.0,2785559_1,2023-05-13 16:00:00,Southampton,Fulham,D/A&LDEMP,3.3390000000000004,0.45,0.2994908655286013,1.5025500000000003,2023-05-13,2023W19
