IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,D,4.9350000000000005,0.56,0.20263424518743667,2.7636000000000003,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,D/A,3.2760000000000002,0.6599999999999999,0.3052503052503052,2.16216,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,H,3.9060000000000006,0.52,0.2560163850486431,2.03112,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,H,3.4125,0.56,0.29304029304029305,1.911,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,"H/D&P1,5",3.2760000000000002,0.56,0.3052503052503052,1.8345600000000004,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,"D/A&P1,5",2.94,0.6199999999999999,0.3401360544217687,1.8227999999999998,2023-02-27,2023W9
2675125_1,2023-02-27 19:00:00,Hapoel Be'er,Maccabi Raina,"D/A&M4,5",3.3390000000000004,0.5,0.2994908655286013,1.6695000000000002,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,D/A,2.2365,0.7400000000000001,0.447127207690588,1.65501,2023-02-27,2023W9
2649212_1,2023-02-27 20:45:00,Lazio,Sampdoria,D/A,2.7510000000000003,0.56,0.3635041802980734,1.5405600000000002,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&M2,5",3.066,0.5,0.3261578604044358,1.533,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,"H/A&P2,5",2.1630000000000003,0.7000000000000002,0.46232085067036516,1.5141000000000007,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,H/D,2.1,0.7200000000000002,0.47619047619047616,1.5120000000000005,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,"D/A&M2,5",2.8560000000000003,0.5194444444444445,0.35014005602240894,1.4835333333333336,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,"H/D&M2,5",2.4675000000000002,0.6,0.40526849037487334,1.4805,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,"H/D&M3,5",2.1,0.7000000000000002,0.47619047619047616,1.4700000000000004,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/D&M3,5",1.9320000000000002,0.7400000000000001,0.5175983436853001,1.4296800000000005,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/D&M2,5",2.5305000000000004,0.5599999999999999,0.39517881841533287,1.4170800000000001,2023-02-27,2023W9
2649212_1,2023-02-27 20:45:00,Lazio,Sampdoria,"D/A&M4,5",2.5095,0.56,0.3984857541342897,1.4053200000000001,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,"D/A&M3,5",2.2785,0.6083333333333334,0.4388852315119596,1.3860875000000004,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,"D/A&M4,5",2.0685000000000002,0.6599999999999999,0.48344210780759,1.36521,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,A,1.9949999999999999,0.6800000000000002,0.5012531328320803,1.3566,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/A&M3,5",1.6800000000000002,0.8000000000000002,0.5952380952380952,1.3440000000000003,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,D/A,1.7955,0.7472222222222222,0.556947925368978,1.3416375,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/D&M2,5",2.3729999999999998,0.56,0.4214075010535188,1.3288799999999998,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H,1.5750000000000002,0.8400000000000001,0.6349206349206349,1.3230000000000002,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,"H/A&P1,5",1.6905000000000001,0.78,0.5915409642117716,1.3185900000000002,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,"D/A&M4,5",1.806,0.7222222222222222,0.5537098560354374,1.3043333333333333,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,"H/D&M4,5",1.806,0.7200000000000002,0.5537098560354374,1.3003200000000004,2023-02-27,2023W9
2673960_1,2023-02-27 19:00:00,FC Midtjylland,Brondby,"D/A&P1,5",2.0475,0.6333333333333333,0.48840048840048844,1.2967499999999998,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/A&M4,5",1.4595,0.8800000000000001,0.6851661527920521,1.2843600000000002,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&M4,5",1.4385000000000001,0.8800000000000001,0.6951685783802571,1.2658800000000003,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,H/A,1.302,0.9600000000000001,0.7680491551459293,1.2499200000000001,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&M3,5",1.8375000000000001,0.6799999999999999,0.5442176870748299,1.2495,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,"H/D&M3,5",1.512,0.8200000000000001,0.6613756613756614,1.23984,2023-02-27,2023W9
2634137_1,2023-02-27 22:15:00,Guimaraes,Braga,H/D,1.7955,0.6800000000000002,0.556947925368978,1.2209400000000004,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,H/D,1.6275000000000002,0.7400000000000001,0.6144393241167434,1.2043500000000003,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/D&M4,5",1.6275000000000002,0.7400000000000001,0.6144393241167434,1.2043500000000003,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/D&M2,5",1.7535,0.6799999999999999,0.570287995437696,1.19238,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,"H/A&P1,5",1.806,0.6599999999999999,0.5537098560354374,1.19196,2023-02-27,2023W9
2648404_1,2023-02-27 21:00:00,Villarreal,Getafe,"H/A&M3,5",1.596,0.7400000000000001,0.6265664160401002,1.1810400000000003,2023-02-27,2023W9
2649212_1,2023-02-27 20:45:00,Lazio,Sampdoria,"H/A&M3,5",1.6380000000000001,0.7200000000000002,0.6105006105006104,1.1793600000000004,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/A&M2,5",2.184,0.54,0.45787545787545786,1.1793600000000002,2023-02-27,2023W9
2649207_1,2023-02-27 18:30:00,Hellas Verone,Fiorentina,H/A,1.3335000000000001,0.8800000000000001,0.7499062617172852,1.1734800000000003,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/D&M4,5",1.218,0.9600000000000001,0.8210180623973727,1.16928,2023-02-27,2023W9
2670864_1,2023-02-27 20:45:00,Amiens,Bordeaux,"D/A&M2,5",2.1630000000000003,0.54,0.46232085067036516,1.1680200000000003,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&P2,5",1.533,0.7600000000000001,0.6523157208088716,1.1650800000000001,2023-02-27,2023W9
2648404_1,2023-02-27 21:00:00,Villarreal,Getafe,"H/A&M4,5",1.3860000000000001,0.8400000000000001,0.7215007215007214,1.1642400000000002,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H/D,1.1864999999999999,0.9800000000000001,0.8428150021070376,1.1627699999999999,2023-02-27,2023W9
2670864_1,2023-02-27 20:45:00,Amiens,Bordeaux,"H/D&P1,5",2.121,0.54,0.47147571900047147,1.14534,2023-02-27,2023W9
2670864_1,2023-02-27 20:45:00,Amiens,Bordeaux,"D/A&P1,5",1.9530000000000003,0.58,0.5120327700972862,1.1327399999999999,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/A&P1,5",1.2705,0.8800000000000001,0.7870916961826053,1.1180400000000001,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,"H/D&M4,5",1.2705,0.8800000000000001,0.7870916961826053,1.1180400000000001,2023-02-27,2023W9
2667963_1,2023-02-27 21:00:00,Swansea,Rotherham United,"H/A&P2,5",1.9845,0.56,0.5039052658100277,1.11132,2023-02-27,2023W9
2648404_1,2023-02-27 21:00:00,Villarreal,Getafe,H/A,1.2915,0.8600000000000001,0.7742934572202864,1.1106900000000002,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/A&M4,5",1.3125,0.8400000000000001,0.7619047619047619,1.1025000000000003,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,H/A,1.281,0.8600000000000001,0.7806401249024201,1.10166,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,H/A,1.281,0.8600000000000001,0.7806401249024201,1.10166,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/D&M3,5",1.3755000000000002,0.8000000000000002,0.7270083605961468,1.1004000000000003,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,"H/D&M3,5",1.7115,0.6399999999999999,0.5842827928717499,1.09536,2023-02-27,2023W9
2648414_1,2023-02-27 21:00:00,Grenade,Málaga,"H/A&P1,5",1.6905000000000001,0.6399999999999999,0.5915409642117716,1.08192,2023-02-27,2023W9
2634138_1,2023-02-27 20:00:00,Sporting CP,Estoril,H/A,1.1235000000000002,0.9600000000000001,0.8900756564307964,1.0785600000000002,2023-02-27,2023W9
2649212_1,2023-02-27 20:45:00,Lazio,Sampdoria,"H/A&M4,5",1.3755000000000002,0.7800000000000001,0.7270083605961468,1.0728900000000003,2023-02-27,2023W9
2670864_1,2023-02-27 20:45:00,Amiens,Bordeaux,"H/D&M4,5",1.554,0.6799999999999999,0.6435006435006435,1.0567199999999999,2023-02-27,2023W9
2652904_1,2023-02-27 19:00:00,Petrolul Ploiesti,CFR Cluj-Napoca,"H/A&M2,5",2.1,0.5,0.47619047619047616,1.05,2023-02-27,2023W9
