n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,A,13.0,0.35750000000000004,0.07692307692307693,4.6475,2026-02-21,2026W8
10,3369061_1,2026-02-22 17:15:00,Angers,Lille,"P5,5",15.5,0.23500000000000001,0.06451612903225806,3.6425000000000005,2026-02-22,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,D/A&LDEMP,17.325,0.19875000000000004,0.05772005772005772,3.443343750000001,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,"D/A&M4,5",6.09,0.48,0.16420361247947454,2.9232,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,"D/A&M3,5",7.875,0.36750000000000005,0.12698412698412698,2.8940625000000004,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,D/A,5.25,0.53625,0.19047619047619047,2.8153125,2026-02-21,2026W8
10,3369060_1,2026-02-21 19:00:00,Toulouse,Paris FC,"P5,5",21.0,0.13,0.047619047619047616,2.7300000000000004,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,"D/A&M2,5",8.715000000000002,0.31125,0.11474469305794605,2.712543750000001,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,"D/A&P3,5",15.540000000000001,0.16875,0.06435006435006435,2.6223750000000003,2026-02-21,2026W8
10,3369064_1,2026-02-22 17:15:00,Nantes,Le Havre,"D/A&P4,5",14.490000000000002,0.18000000000000002,0.06901311249137335,2.608200000000001,2026-02-22,2026W8
10,3369061_1,2026-02-22 17:15:00,Angers,Lille,H,4.1,0.5750000000000001,0.24390243902439027,2.3575,2026-02-22,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,D/A&LDEM,6.772500000000001,0.34750000000000003,0.14765596160944996,2.3534437500000003,2026-02-21,2026W8
10,3369059_1,2026-02-21 21:05:00,Paris SG,Metz,"D/A&P2,5",10.395000000000001,0.225,0.09620009620009619,2.3388750000000003,2026-02-21,2026W8
10,3369063_1,2026-02-20 20:45:00,Brest,Marseille,"M0,5",12.8,0.18000000000000002,0.078125,2.3040000000000003,2026-02-20,2026W8
10,3372353_1,2026-02-20 20:00:00,Boulogne,Clermont,"D/A&P2,5",3.57,0.639090909090909,0.2801120448179272,2.2815545454545454,2026-02-20,2026W8
10,3369058_1,2026-02-22 15:00:00,Auxerre,Rennes,"H/D&P3,5",4.8825,0.46,0.20481310803891448,2.24595,2026-02-22,2026W8
10,3369058_1,2026-02-22 15:00:00,Auxerre,Rennes,"D/A&M1,5",4.7775,0.4666666666666667,0.20931449502878074,2.2295,2026-02-22,2026W8
