n,IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD,Week
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,"D/A&P4,5",14.91,0.14166666666666666,0.0670690811535882,2.11225,2023-05-30,2023W22
10.0,2797695_1,2023-05-29 16:00:00,Viborg FF,FC Copenhague,"M0,5",13.0,0.15000000000000002,0.07692307692307693,1.9500000000000002,2023-05-29,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,"H/D&M1,5",5.775,0.30000000000000004,0.17316017316017315,1.7325000000000004,2023-05-30,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,H/D&LDEMP,3.4859999999999998,0.45,0.2868617326448652,1.5687,2023-05-30,2023W22
10.0,2797693_1,2023-05-29 14:00:00,Lyngby,AaB,"D/A&M2,5",2.5725000000000002,0.6000000000000001,0.3887269193391642,1.5435000000000003,2023-05-29,2023W22
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,"M0,5",18.5,0.08333333333333333,0.05405405405405406,1.5416666666666665,2023-05-30,2023W22
10.0,2674210_1,2023-05-30 19:00:00,Fenerbahce,Antalyaspor,D/A&LDEMP,7.0875,0.21666666666666667,0.14109347442680775,1.5356250000000002,2023-05-30,2023W22
10.0,2797695_1,2023-05-29 16:00:00,Viborg FF,FC Copenhague,"H/D&M1,5",6.0375000000000005,0.25,0.16563146997929606,1.509375,2023-05-29,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,"M0,5",14.8,0.1,0.06756756756756756,1.4800000000000002,2023-05-30,2023W22
10.0,2674213_1,2023-05-30 19:00:00,Giresunspor,Trabzonspor,"H/D&P2,5",2.6460000000000004,0.55,0.37792894935752075,1.4553000000000003,2023-05-30,2023W22
10.0,2799398_1,2023-05-29 14:00:00,Silkeborg,FC Midtjylland,"M0,5",14.0,0.1,0.07142857142857142,1.4000000000000001,2023-05-29,2023W22
10.0,2674213_1,2023-05-30 19:00:00,Giresunspor,Trabzonspor,H,2.42,0.55,0.4132231404958678,1.331,2023-05-30,2023W22
10.0,2799398_1,2023-05-29 14:00:00,Silkeborg,FC Midtjylland,D/A&LDEMP,3.3075,0.4,0.30234315948601664,1.323,2023-05-29,2023W22
10.0,2799398_1,2023-05-29 14:00:00,Silkeborg,FC Midtjylland,D,3.15,0.4,0.31746031746031744,1.2600000000000002,2023-05-29,2023W22
10.0,2674216_1,2023-05-30 19:00:00,Alanyaspor,Kasimpasa,LDEMP,2.1,0.6,0.47619047619047616,1.26,2023-05-30,2023W22
